Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
315445861.8160,4.6133,16.6188,-1.0997
315546386.7190,4.5481,16.2399,-0.7797
315646911.6210,4.7129,16.4310,-0.9897
315747436.5230,5.1477,16.5322,-1.5497
315847961.4260,4.9225,16.2233,-1.1997
315948486.3280,4.9173,16.6044,-0.7697
316049011.2300,5.1221,16.7656,-1.1397
316149536.1330,4.6463,16.3366,-1.0397
316250061.0350,4.6388,16.3377,-0.9897
316350585.9380,4.5513,16.1587,-1.5197
316451110.8400,4.6038,16.1697,-1.0497
316551635.7420,4.8163,16.3607,-0.8597
316652160.6450,4.8587,16.0818,-1.3597
316752685.5470,4.2012,16.2028,-0.9297
316853210.4490,4.5637,16.2638,-0.9997
316953735.3520,4.7162,16.3548,-1.0997
317054260.2540,4.3487,16.2158,-0.9397
317154785.1560,4.6812,16.2269,-1.2597
317255310.0590,4.7137,16.4679,-1.2097
317355834.9610,3.9862,15.5189,-2.1097
317456359.8630,4.4687,16.1099,-1.2897
317556884.7660,0.5202,12.4807,-5.2897
317657409.6680,2.7007,14.3912,-3.4997
317757934.5700,-8.8489,3.5017,-14.0697
317858459.4730,-3.0084,9.0421,-8.5897
317958984.3750,-4.3880,7.5526,-9.5297
318059509.2770,-11.0875,1.0731,-16.2497
318160034.1800,2.1329,13.8735,-3.9997
318260559.0820,-0.1666,11.7140,-5.7997
318361083.9840,4.4738,15.9345,-1.6997
318461608.8870,3.1642,15.1250,-2.7097
318562133.7890,4.8247,15.7854,-1.1497
318662658.6910,5.0951,16.1659,-1.1597
318763183.5940,5.3456,16.3964,-1.6197
318863708.4960,5.1960,16.0769,-1.5897
318964233.3980,5.0845,16.5872,-1.2997
319064758.3010,4.9818,16.4076,-1.3397
319165283.2030,4.9491,16.4879,-1.7697
319265808.1050,5.0164,16.6182,-1.7097
319366333.0080,4.9737,15.9586,-1.0697
319466857.9100,5.1511,16.2089,-1.0697
319567382.8120,4.6384,15.9992,-1.6297
319667907.7150,4.8957,15.9296,-1.5897
319768432.6170,4.6030,16.6199,-1.4097
319868957.5200,4.5604,16.1302,-1.5397
319969482.4220,4.3077,16.8006,-1.1697
320070007.3240,4.3050,16.7209,-1.3397
320170532.2270,4.8223,16.2712,-1.1797
320271057.1290,4.4096,16.1816,-1.1797
320371582.0310,4.9666,16.0520,-0.8997
320472106.9340,5.2835,16.2824,-1.2997
320572631.8360,4.9803,16.4828,-1.1097
320673156.7380,4.6072,16.3633,-0.5997
320773681.6410,4.6341,16.0737,-1.2297
320874206.5430,5.1510,16.1241,-1.3597
320974731.4450,4.5978,16.3945,-0.9897
321075256.3480,3.9247,16.1150,-1.4697
321175781.2500,5.0416,16.3754,-1.0597
321276306.1520,4.9385,16.4758,-0.5997
321376831.0550,4.4853,16.7963,-0.5797
321477355.9570,4.5822,16.7167,-1.0097
321577880.8590,4.9291,16.4071,-1.5897
321678405.7620,4.8160,16.5575,-1.0897
321778930.6640,4.3544,16.2379,-1.2597
321879455.5660,4.6827,16.6582,-1.6997
321979980.4690,4.4010,16.6285,-0.9497
322080505.3710,4.3194,16.2788,-0.9797
322181030.2730,4.4777,16.2192,-0.8497
322281555.1760,4.6360,16.5995,-0.8297
322382080.0780,4.5744,15.9398,-0.9497
322482604.9800,4.5027,16.1102,-0.7797
322583129.8830,4.4910,16.4205,-1.0497
322683654.7850,4.6793,16.2908,-1.0897
322784179.6880,3.8277,17.1112,-1.2797
322884704.5900,4.1960,16.4115,-1.0497
322985229.4920,4.9843,16.8218,-0.6497
323085754.3950,4.6329,17.1221,-0.9297
323186279.2970,4.4622,16.7621,-1.6097
323286804.1990,4.7416,16.5422,-0.9997
323387329.1020,3.1709,15.3922,-1.9797
323487854.0040,3.8802,16.2523,-1.6597
323588378.9060,-0.6204,11.4323,-6.6297
323688903.8090,1.9689,14.0624,-3.6997
323789428.7110,-11.1818,0.7924,-16.9397
323889953.6130,-4.9125,7.4125,-10.6397
323990478.5160,-2.7231,8.6225,-8.4897
324091003.4180,-8.5338,2.7626,-14.3997
324191528.3200,2.4455,14.3827,-3.1797
324292053.2230,0.3549,12.0927,-5.1997
324392578.1250,4.2542,16.0728,-1.3997
324493103.0270,3.5940,15.5428,-2.1197
324593627.9300,4.6943,16.7827,-0.9497
324694152.8320,4.5947,16.2825,-1.1897
324794677.7340,4.8150,16.8725,-1.1397
324895202.6370,4.9853,16.8324,-0.8497
324995727.5390,4.4157,16.1023,-0.9097
325096252.4410,4.2760,16.5322,-0.9297
325196777.3440,5.1864,16.6621,-1.1097
325297302.2460,4.8967,16.3120,-1.0897
325397827.1480,4.6070,16.9719,-1.2797
325498352.0510,4.8474,16.7818,-1.0897
325598876.9530,4.6977,16.7717,-1.1397
325699401.8550,4.6681,17.0816,-0.9497
325799926.7580,4.1484,16.6515,-1.6197
325900451.6600,4.2188,16.5815,-1.4697
326000976.5620,4.6192,16.6216,-1.0597
326101501.4650,4.4196,16.3017,-1.2897
326202026.3670,4.8200,16.4118,-1.5997
326302551.2700,4.6704,16.9019,-1.1997
326403076.1720,4.7208,16.2220,-1.3497
326503601.0740,4.7512,16.1421,-1.5197
326604125.9770,3.9216,16.3522,-1.7897
326704650.8790,4.3520,16.3423,-1.3597
326805175.7810,3.6324,16.6724,-1.4897
326905700.6840,3.5728,16.4825,-1.6797
327006225.5860,4.8232,16.2326,-1.4297
327106750.4880,4.2136,16.6327,-1.4897
327207275.3910,4.6540,16.3428,-1.6597
327307800.2930,4.9543,16.1632,-1.6497
327408325.1950,4.3746,17.1536,-0.9397
327508850.0980,4.3748,16.8140,-1.1097
327609375.0000,4.5550,16.8444,-0.9597
327709899.9020,4.5353,17.0748,-0.9097
327810424.8050,4.3455,16.5052,-0.9597
327910949.7070,4.5158,16.6956,-1.0197
328011474.6090,4.1760,16.4261,-1.1997
328111999.5120,4.4063,16.5865,-0.7797
328212524.4140,4.6665,16.6269,-0.9597
328313049.3160,4.4267,16.5473,-1.2497
328413574.2190,4.3570,16.7477,-0.8897
328514099.1210,4.6072,16.7281,-0.9997
328614624.0230,4.3874,16.0486,-1.3197
328715148.9260,4.4857,16.1393,-0.8797
328815673.8280,4.0440,16.3700,-1.5597
328916198.7300,4.0223,16.0007,-1.6597
329016723.6330,4.3906,15.9215,-1.3497
329117248.5350,4.3388,16.1122,-1.6197
329217773.4380,4.6171,16.4329,-1.1397
329318298.3400,4.5154,16.4536,-1.0797
329418823.2420,3.0437,14.5944,-2.6797
329519348.1450,4.0820,15.6451,-1.7097
329619873.0470,-1.5697,10.4758,-7.2097
329720397.9490,1.0985,13.0465,-4.4197
329820922.8520,-12.1732,0.0673,-17.9997
329921447.7540,-6.3349,5.7280,-12.0997
330021972.6560,-2.0769,10.6387,-7.9097
330122497.5590,-7.0300,5.9495,-12.7297
330223022.4610,2.9770,14.6702,-2.7897
330323547.3630,1.1040,13.0809,-4.6297
330424072.2660,4.6309,16.3217,-1.6597
330524597.1680,3.8879,15.8724,-1.9997
330625122.0700,4.8049,16.3431,-1.2097
330725646.9730,4.8118,15.9939,-1.1897
330826171.8750,4.6088,16.6146,-1.6497
330926696.7770,4.6757,16.4453,-1.7697
331027221.6800,4.2527,16.1761,-1.4997
331127746.5820,4.2297,16.5968,-1.6397
331228271.4840,4.5366,16.6276,-1.1797
331328796.3870,4.3136,16.1783,-1.1597
331429321.2890,4.3718,16.4488,-1.4297
331529846.1910,4.4817,16.4391,-1.1897
331630371.0940,4.7215,17.1594,-1.3297
331730895.9960,4.4814,16.8697,-1.3997
331831420.8980,3.8313,16.4901,-1.6197
331931945.8010,4.3612,16.7503,-1.6697
332032470.7030,4.2311,16.3806,-1.1397
332132995.6050,4.2609,16.4510,-1.2997
332233520.5080,3.8508,16.6013,-1.2397
332334045.4100,4.1207,16.5016,-1.1397
332434570.3120,4.2406,16.5719,-1.0897
332535095.2150,4.2305,16.8022,-1.3397
332635620.1170,3.9503,16.0525,-1.8797
332736145.0200,4.0102,16.0828,-1.4597
332836669.9220,4.3018,16.7930,-1.1697
332937194.8240,4.2946,16.6931,-1.5697
333037719.7270,4.6973,16.4132,-1.0297
333138244.6290,4.3600,16.5434,-0.8397
333238769.5310,4.7328,16.4035,-1.5897
333339294.4340,4.7555,16.3537,-1.3297
333439819.3360,4.6582,17.1238,-1.7697
333540344.2380,4.8110,16.8640,-1.5097
333640869.1410,4.2537,16.7941,-1.4397
333741394.0430,3.9264,16.9042,-1.7497
333841918.9450,4.4191,16.7444,-1.6297
333942443.8480,4.6919,16.9045,-1.3597
334042968.7500,4.1746,16.1147,-0.9997
334143493.6520,4.2673,16.2848,-1.3397
334244018.5550,4.7803,16.6952,-1.4597
334344543.4570,4.1533,16.6656,-0.9697
334445068.3590,4.8863,16.7560,-1.1597
334545593.2620,5.0593,16.8664,-1.7397
334646118.1640,4.2623,16.0668,-1.6397
334746643.0660,4.6153,16.1473,-1.1397
334847167.9690,4.3383,16.2977,-1.1897
334947692.8710,4.1713,16.3081,-1.7497
335048217.7730,4.8443,16.6385,-1.4697
335148742.6760,4.7473,16.5589,-1.2497
335249267.5780,3.5403,16.4793,-1.0897
335349792.4800,4.4333,16.5297,-0.9697
335450317.3830,1.9963,14.5902,-3.8497
335550842.2850,2.9993,15.9506,-2.4997
335651367.1880,-2.8890,8.8611,-8.6897
335751892.0900,0.3128,12.2116,-5.4697
335852416.9920,-11.4154,0.7321,-17.0897
335952941.8950,-8.5137,3.4427,-14.4297
336053466.7970,-0.8919,11.4332,-6.6897
336153991.6990,-5.0301,7.3937,-10.5697
336254516.6020,3.4016,15.2242,-2.5697
336355041.5040,1.7634,13.7847,-4.3697
336455566.4060,4.1152,16.4853,-0.9997
336556091.3090,3.7769,16.1158,-1.4297
336656616.2110,4.1587,16.5063,-1.2897
336757141.1130,4.2105,16.5568,-1.3197
336857666.0160,4.6622,16.1374,-1.3397
336958190.9180,4.6836,16.0678,-1.1997
337058715.8200,3.9832,16.6282,-1.5197
337159240.7230,4.2628,16.4386,-1.4697
337259765.6250,4.2524,16.6390,-1.7597
337360290.5270,4.0821,16.7194,-1.2797
337460815.4300,4.9217,17.1797,-1.2597
337561340.3320,4.6713,16.7801,-1.8197
337661865.2340,4.7709,16.3505,-0.8797
337762390.1370,4.8306,16.9409,-1.1797
337862915.0390,4.1902,16.8012,-1.7297
337963439.9410,4.5898,16.3016,-1.1997
338063964.8440,3.8594,16.4320,-1.2297
338164489.7460,4.3191,16.6724,-1.4497
338265014.6480,4.5087,16.3727,-1.8097
338365539.5510,4.0982,16.2030,-1.4597
338466064.4530,4.3275,16.2732,-1.4397
338566589.3550,4.4467,16.5033,-1.5997
338667114.2580,4.5060,16.0635,-1.7397
338767639.1600,4.3853,16.1536,-1.6597
338868164.0620,4.0046,16.2938,-1.5397
338968688.9650,4.3238,16.0640,-1.5397
339069213.8670,4.5031,16.9141,-1.7897
339169738.7700,4.1224,16.8043,-1.6897
339270263.6720,4.2517,16.9744,-1.4197
339370788.5740,4.5910,16.8446,-1.5197
339471313.4770,4.2402,16.8947,-1.1097
339571838.3790,4.0795,17.1049,-1.2497
339672363.2810,4.3988,16.5751,-1.4997
339772888.1840,4.5392,16.3852,-1.1597
339873413.0860,4.9003,16.8055,-0.9897
339973937.9880,4.4214,16.7057,-1.6597
340074462.8910,4.7825,16.6759,-0.6597
340174987.7930,4.9236,16.9261,-0.6497
340275512.6950,4.4647,16.4563,-1.4297
340376037.5980,4.5258,16.4765,-1.3197
340476562.5000,4.2170,16.7667,-1.3997
340577087.4020,4.4381,16.5669,-1.4697
340677612.3050,4.4692,16.2371,-1.3797
340778137.2070,4.4303,16.6473,-1.5097
340878662.1090,4.5514,16.8375,-1.5497
340979187.0120,4.4225,16.3178,-1.4597
341079711.9140,4.5836,17.0680,-1.9097
341180236.8160,4.4462,17.1983,-1.8597
341280761.7190,3.7392,16.2787,-1.9097
341381286.6210,4.4521,16.6591,-1.6897
341481811.5230,1.8051,14.1895,-4.1197
341582336.4260,3.0380,15.6799,-2.5897
341682861.3280,-3.9690,7.8603,-9.9297
341783386.2300,-0.2660,11.7707,-6.4497
341883911.1330,-9.0331,3.5511,-14.7397
341984436.0350,-10.8701,1.4415,-15.9297
342084960.9380,0.5928,12.4419,-5.1597
342185485.8400,-2.6842,9.1223,-8.7497
342286010.7420,3.1288,15.2327,-2.2197
342386535.6450,2.1317,14.2631,-3.0597
342487060.5470,4.4847,16.4035,-1.8197
342587585.4490,3.8273,15.9738,-2.0897
342688110.3520,4.4700,16.7941,-1.2897
342788635.2540,4.7626,16.5344,-1.5397
342889160.1560,4.5153,16.2147,-0.8597
342989685.0590,4.3580,16.4151,-1.0897
343090209.9610,4.5106,16.6854,-1.3697
343190734.8630,4.8533,16.6457,-0.8697
343291259.7660,4.6859,16.9260,-1.5097
343391784.6680,4.5086,16.9963,-1.7897
343492309.5700,4.4612,16.9466,-0.7797
343592834.4730,4.5339,17.0270,-0.8197
343693359.3750,4.7266,17.0573,-1.5497
343793884.2770,4.6392,17.0476,-1.3097
343894409.1800,4.6512,16.9979,-1.7697
343994934.0820,4.5807,17.0880,-1.4197
344095458.9840,4.4501,16.8282,-1.8297
344195983.8870,4.5595,16.9284,-1.5597
344296508.7890,4.6089,16.6385,-1.3597
344397033.6910,4.4483,16.7287,-1.8897
344497558.5940,4.4877,16.3889,-1.3797
344598083.4960,4.5972,16.8590,-1.2197
344698608.3980,4.2566,16.6792,-1.2697
344799133.3010,4.2960,16.4594,-1.5797
344899658.2030,4.5654,15.8895,-1.6797
345000183.1050,4.6448,16.0897,-1.1097
345100708.0080,4.7342,16.5599,-1.3297
345201232.9100,4.3237,16.3500,-1.6397
345301757.8120,4.5226,16.6401,-1.2797
345402282.7150,4.8109,16.4701,-1.2997
345502807.6170,4.2491,16.1801,-1.5597
345603332.5200,4.3774,16.5201,-1.3897
345703857.4220,4.7156,17.0301,-1.3097
345804382.3240,4.2739,16.6200,-1.2697
345904907.2270,4.6821,16.9400,-1.3897
346005432.1290,4.6504,16.9600,-1.1797
346105957.0310,4.3686,17.4700,-1.1497
346206481.9340,4.6269,17.4199,-1.6397
346307006.8360,4.0951,16.9299,-0.9997
346407531.7380,4.4034,17.3099,-1.0697
346508056.6410,4.3416,16.5599,-1.4997
346608581.5430,4.1898,16.4498,-1.2197
346709106.4450,4.8592,17.2398,-1.0397
346809631.3480,4.8593,17.0798,-1.0197
346910156.2500,4.6894,17.0198,-2.0297
347010681.1520,5.0395,17.0298,-1.4297
347111206.0550,4.0797,16.6098,-1.6597
347211730.9570,4.2398,16.7098,-1.7797
347312255.8590,4.0199,16.8397,-1.8397
347412780.7620,4.0900,16.8997,-1.8197
347513305.6640,1.5401,13.6197,-4.0697
347613830.5660,3.4902,15.4697,-2.5597
347714355.4690,-6.3996,5.8897,-11.7997
347814880.3710,-1.6595,10.6197,-6.8397
347915405.2730,-6.9294,5.2597,-13.0897
348015930.1760,-12.6993,0.0596,-18.1197
348116455.0780,0.6018,13.5997,-5.2997
348216979.9800,-1.9768,10.4397,-8.4497
348317504.8830,3.5345,16.3497,-1.9897
348418029.7850,2.5359,15.1197,-3.2997
348518554.6880,4.1973,17.0398,-0.7897
348619079.5900,3.8987,17.1798,-1.2597
348719604.4920,4.7900,16.8798,-1.0697
348820129.3950,4.8914,16.7598,-0.7297
348920654.2970,4.4328,16.6899,-1.2297
349021179.1990,4.2541,16.9899,-1.6097
349121704.1020,5.1055,16.8399,-1.2197
349222229.0040,4.9269,16.6299,-1.1997
349322753.9060,4.7582,16.3900,-1.0297
349423278.8090,5.0496,16.5900,-0.9897
349523803.7110,4.9818,16.9900,-1.3997
349624328.6130,5.0741,16.8001,-1.4097
349724853.5160,4.4264,16.9902,-1.5097
349825378.4180,4.6386,16.8102,-1.3497
349925903.3200,4.2209,16.7803,-1.6297
350026428.2230,4.0932,16.9404,-1.7797
350126953.1250,4.4954,16.5504,-1.4497
350227478.0270,4.4777,16.7205,-1.4797
350328002.9300,4.6100,16.8705,-1.6597
350428527.8320,4.4623,16.6606,-1.5497
350529052.7340,4.6945,16.7107,-1.8797
350629577.6370,4.4868,16.8507,-1.6397
350730102.5390,4.8791,16.7908,-1.4297
350830627.4410,4.8811,16.7409,-1.8497
350931152.3440,4.4124,16.8412,-1.3597
351031677.2460,4.6736,16.7116,-1.3697
351132202.1480,4.6649,16.8719,-1.0397
351232727.0510,4.4461,16.5822,-1.4797
351333251.9530,4.5474,17.5125,-1.3597
351433776.8550,4.4386,17.1728,-0.8697
351534301.7580,4.5599,17.1632,-1.4097
351634826.6600,4.5611,17.3935,-1.5097
351735351.5620,4.6724,17.0138,-1.5297
351835876.4650,4.7436,17.0941,-1.5097
351936401.3670,4.7749,17.3244,-1.3897
352036926.2700,4.6661,17.3048,-1.3097
352137451.1720,4.5074,17.0751,-1.4897
352237976.0740,4.6976,16.9955,-1.5497
352338500.9770,4.7961,16.6560,-1.5897
352439025.8790,4.8146,16.6765,-1.4497
352539550.7810,4.3731,16.9170,-1.1597
352640075.6840,4.6816,17.0174,-1.3297
352740600.5860,3.8401,16.7879,-1.6897
352841125.4880,4.0886,16.9884,-1.2997
352941650.3910,4.0071,16.3889,-1.6397
353042175.2930,3.7656,16.5094,-1.7497
353142700.1950,4.3141,16.5699,-1.7397
353243225.0980,3.9726,16.4804,-1.6297
353343750.0000,3.6810,16.0309,-2.5897
353444274.9020,4.1395,16.4914,-1.7397
353544799.8050,0.2880,13.4319,-5.5897
353645324.7070,2.4951,15.2524,-3.9497
353745849.6090,-8.0689,4.7130,-13.7797
353846374.5120,-2.6829,10.0236,-8.5497
353946899.4140,-34.5568,-19.0258,-40.0297
354047424.3160,-18.1508,-4.9552,-23.6497
354147949.2190,-41.8748,-21.8145,-49.2997
354248474.1210,-41.5288,-21.8639,-48.7297
354348999.0230,-41.9328,-22.4333,-49.8897
354449523.9260,-41.8968,-21.9327,-49.7097
354550048.8280,-42.2907,-22.0121,-49.9197
354650573.7300,-42.3447,-22.1815,-49.7997
354751098.6330,-41.9187,-22.3609,-49.8097
354851623.5350,-42.0327,-22.4203,-50.0297
354952148.4380,-42.5067,-22.8997,-50.3297
355052673.3400,-42.2321,-22.5291,-50.0497
355153198.2420,-42.0779,-22.6086,-50.6097
355253723.1450,-42.2337,-22.5081,-50.5297
355354248.0470,-42.4495,-22.9075,-49.8997
355454772.9490,-42.1453,-22.8070,-50.0797
355555297.8520,-42.0511,-22.6665,-49.7997
355655822.7540,-42.3769,-22.7260,-49.7697
355756347.6560,-42.8227,-22.2554,-49.9297
355856872.5590,-42.2185,-22.5149,-49.5997
355957397.4610,-42.2443,-21.8744,-49.8597
356057922.3630,-42.2901,-22.0438,-50.2597
356158447.2660,-41.7859,-22.3633,-49.9597
356258972.1680,-41.9617,-21.9728,-49.8297
356359497.0700,-42.6175,-22.5322,-50.1597
356460021.9730,-42.0926,-22.6019,-50.1597
356560546.8750,-42.4177,-22.3816,-50.2597
356661071.7770,-42.4828,-22.2812,-50.2897
356761596.6800,-42.6579,-21.8909,-49.8897
356862121.5820,-42.2630,-22.2005,-49.9597
356962646.4840,-42.4481,-22.2202,-50.4297
357063171.3870,-42.6432,-21.8998,-49.8697
357163696.2890,-42.4383,-21.8895,-50.1397
357264221.1910,-42.2234,-21.9992,-50.2697
357364746.0940,-42.4185,-22.4688,-49.7697
357465270.9960,-42.6636,-22.0685,-49.9097
357565795.8980,-42.2487,-22.2981,-49.7097
357666320.8010,-42.5338,-22.7078,-49.6597
357766845.7030,-41.8685,-21.8975,-50.0097
357867370.6050,-42.2313,-21.9573,-50.0197
357967895.5080,-42.4440,-22.2672,-49.6397
358068420.4100,-42.0068,-22.3770,-49.9097
358168945.3120,-42.2896,-22.4468,-49.7997
358269470.2150,-42.7223,-22.2267,-49.4997
358369995.1170,-42.0651,-22.2865,-50.2597
358470520.0200,-41.9979,-22.5363,-49.9697
358571044.9220,-42.0007,-22.6562,-49.6897
358671569.8240,-41.8234,-22.5960,-49.6397
358772094.7270,-42.1062,-22.2958,-49.7197
358872619.6290,-42.3290,-22.2457,-49.5897
358973144.5310,-42.3117,-22.2755,-50.0897
359073669.4340,-42.0345,-22.6153,-49.6597
359174194.3360,-42.0255,-22.3152,-49.6197
359274719.2380,-41.5736,-22.2053,-49.9997
359375244.1410,-41.7917,-22.1853,-49.8697
359475769.0430,-42.2597,-22.2753,-49.8097
359576293.9450,-42.0278,-22.3654,-49.2297
359676818.8480,-41.8858,-21.9254,-49.6597
359777343.7500,-21.4039,-8.2754,-26.8097
359877868.6520,-38.3420,-21.0655,-44.6697
359978393.5550,-3.6300,9.1345,-9.9397
360078918.4570,-10.0581,2.8245,-15.6997
360179443.3590,1.7839,14.9444,-3.8497
360279968.2620,-0.2242,12.9244,-6.3997
360380493.1640,3.6778,17.4944,-1.3797
360481018.0660,3.0597,16.2143,-2.2597
360581542.9690,4.3436,17.2943,-0.7397
360682067.8710,3.9490,17.5643,-0.9397
360782592.7730,4.2944,17.4344,-1.5897
360883117.6760,4.5698,17.2844,-0.8697
360983642.5780,4.5452,17.1044,-1.2197
361084167.4800,4.3006,17.3045,-1.3997
361184692.3830,4.8760,17.3545,-0.9597
361285217.2850,4.8214,17.2245,-1.2697
361385742.1880,4.9668,17.2646,-1.3097
361486267.0900,4.7322,17.1746,-0.8797
361586791.9920,4.8976,17.0746,-1.1897
361687316.8950,5.1830,17.3247,-1.3397
361787841.7970,4.1984,17.3747,-1.5397
361888366.6990,4.6938,17.0547,-1.1097
361988891.6020,4.2188,16.9248,-1.5797
362089416.5040,4.1737,16.9450,-1.6097
362189941.4060,4.2986,16.6751,-1.5697
362290466.3090,4.2435,16.9152,-1.4397
362390991.2110,4.3984,17.1453,-1.6897
362491516.1130,4.5033,16.8955,-1.6597
362592041.0160,5.0082,16.9056,-1.8397
362692565.9180,4.5631,17.0057,-1.7497
362793090.8200,4.7880,17.1158,-1.3297
362893615.7230,5.0329,17.2160,-1.3797
362994140.6250,4.5078,17.5661,-1.5397
363094665.5270,4.5528,17.4662,-1.4097
363195190.4300,4.3777,17.2963,-0.7797
363295715.3320,4.4626,17.2665,-1.1997
363396240.2340,4.5457,17.7165,-1.3897
363496765.1370,4.2188,17.5265,-1.1097
363597290.0390,4.7918,17.6764,-1.3797
363697814.9410,4.5349,17.5464,-1.2997
363798339.8440,4.7079,17.4064,-1.2797
363898864.7460,5.0010,17.4764,-1.4497
363999389.6480,4.6140,17.2463,-1.1997
364099914.5510,4.6671,17.6163,-1.2597
364200439.4530,4.8702,17.3163,-1.3897
364300964.3550,4.5632,17.4563,-1.4497
364401489.2580,4.7163,17.3063,-1.3297
364502014.1600,4.9693,16.9662,-1.5097
364602539.0620,4.1624,17.5462,-1.1197
364703063.9650,4.4449,17.4162,-1.1397
364803588.8670,3.9649,17.0761,-1.6297
364904113.7700,4.1549,17.3660,-1.4997
365004638.6720,4.0049,17.0260,-1.3397
365105163.5740,4.0648,16.8659,-1.5097
365205688.4770,4.4348,16.8258,-1.6397
365306213.3790,4.2948,16.9157,-1.6597
365406738.2810,3.1047,15.9756,-3.4997
365507263.1840,3.9447,16.6556,-2.1197
365607788.0860,-1.3953,11.6955,-7.1597
365708312.9880,1.3246,14.5654,-4.9197
365808837.8910,-12.0254,1.3853,-17.5897
365909362.7930,-5.7054,7.2853,-11.2997
366009887.6950,-2.1755,10.8152,-7.9397
366110412.5980,-7.2161,5.7451,-13.2097
366210937.5000,3.0621,15.6751,-2.8297
366311462.4020,1.0904,13.8652,-4.6897
366411987.3050,4.0487,17.5052,-1.6797
366512512.2070,3.9669,16.8952,-2.0997
366613037.1090,4.6952,16.9752,-1.2997
366713562.0120,4.4434,17.3253,-1.4297
366814086.9140,4.7317,16.6153,-1.4897
366914611.8160,4.7599,17.0553,-1.3397
367015136.7190,4.4082,17.4353,-1.3397
367115661.6210,4.4965,16.9953,-1.4097
367216186.5230,4.5447,17.2254,-1.5597
367316711.4260,4.5630,17.0754,-1.8397
367417236.3280,4.9512,17.3654,-1.1597
367517761.2300,4.7385,17.3755,-1.2397
367618286.1330,4.9649,17.3157,-1.3197
367718811.0350,4.9913,17.2960,-0.9997
367819335.9380,4.5177,17.4662,-1.2397
367919860.8400,4.9241,17.2864,-1.4697
368020385.7420,5.0005,17.6966,-1.2597
368120910.6450,4.6169,17.3969,-1.3197
368221435.5470,4.7034,17.2271,-1.3597
368321960.4490,4.8498,17.6973,-1.2497
368422485.3520,4.4262,17.6575,-1.0097
368523010.2540,4.5826,17.3378,-1.3597
368623535.1560,4.3890,17.7380,-1.5097
368724060.0590,4.3954,17.6482,-1.5197
368824584.9610,4.8518,17.3684,-1.5297
368925109.8630,4.6080,17.7888,-1.1997
369025634.7660,4.3041,17.4693,-1.8897
369126159.6680,4.5202,17.2797,-1.5497
369226684.5700,4.7564,17.4102,-1.6597
369327209.4730,4.6625,17.5106,-2.2397
369427734.3750,4.2986,18.0911,-1.1397
369528259.2770,4.6147,17.7815,-1.1397
369628784.1800,4.1708,17.5520,-1.3697
369729309.0820,4.1669,17.9324,-1.2897
369829833.9840,4.3130,17.8829,-1.3097
369930358.8870,4.2491,17.3533,-1.2497
370030883.7890,3.9853,17.5938,-1.5597
370131408.6910,4.0514,17.8042,-1.3197
370231933.5940,4.5975,17.2346,-1.0097
370332458.4960,4.3972,17.5653,-1.3397
370432983.3980,4.4771,17.4059,-1.7397
370533508.3010,4.4969,17.1965,-1.3997
370634033.2030,4.3468,17.6772,-1.6097
370734558.1050,4.3767,17.3478,-1.7597
370835083.0080,4.4866,17.3585,-1.7097
370935607.9100,4.3265,17.3591,-1.2597
371036132.8120,4.7164,17.2797,-1.7497
371136657.7150,4.5463,17.6104,-1.8297
371237182.6170,4.3462,16.9510,-1.8397
371337707.5200,4.4060,16.8116,-1.9097
371438232.4220,2.4559,15.6323,-3.1397
371538757.3240,3.7058,16.7629,-2.2297
371639282.2270,-2.2237,10.6136,-8.0097
371739807.1290,0.8299,13.7343,-4.8597
371840332.0310,-11.7265,1.0450,-17.8797
371940856.9340,-7.5429,5.4457,-13.6597
372041381.8360,-1.0493,11.6764,-6.8797
372141906.7380,-5.3757,7.4171,-11.3397
372242431.6410,3.3279,16.3778,-2.8697
372342956.5430,1.5815,14.5085,-4.4397
372443481.4450,4.6152,17.5492,-1.5497
372544006.3480,4.0688,17.4199,-1.7397
372644531.2500,4.5424,17.4206,-1.6097
372745056.1520,4.6960,17.4313,-1.5397
372845581.0550,4.6096,17.9420,-1.0997
372946105.9570,4.4432,17.8227,-1.5097
373046630.8590,4.3272,17.6533,-1.2797
373147155.7620,4.4918,17.6536,-1.3097
373247680.6640,4.9963,17.4440,-0.9097
373348205.5660,4.9309,17.7944,-0.9197
373448730.4690,4.8955,17.6147,-1.3997
373549255.3710,4.6800,17.6451,-1.3897
373649780.2730,4.5046,17.5455,-1.1897
373750305.1760,4.7392,17.4259,-1.2897
373850830.0780,4.1638,17.3062,-1.4097
373951354.9800,4.3483,17.5166,-1.2697
374051879.8830,4.2429,17.8370,-1.3097
374152404.7850,4.2775,17.5773,-1.2297
374252929.6880,5.0220,17.4377,-1.6097
374353454.5900,4.5866,17.6681,-1.5197
374453979.4920,4.6696,17.8282,-1.4897
374554504.3950,5.0612,17.3780,-1.6597
374655029.2970,4.2729,17.7079,-0.6397
374755554.1990,4.2845,17.8377,-1.2797
374856079.1020,4.5861,17.1676,-0.7097
374956604.0040,4.6478,17.5174,-0.4297
375057128.9060,4.4994,17.5473,-0.9597
375157653.8090,4.3910,17.3571,-1.0197
375258178.7110,4.4027,17.2569,-1.0797
375358703.6130,4.5843,17.0468,-1.1397
375459228.5160,4.6560,17.8366,-1.3297
375559753.4180,4.7176,17.5965,-1.2397
375660278.3200,4.4392,17.4163,-1.7297
