Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
243872131.3480,7.1678,12.8316,-4.1497
243972656.2500,7.0481,12.7115,-4.0297
244073181.1520,7.1969,12.7514,-4.2497
244173706.0550,7.3158,13.1014,-4.9997
244274230.9570,7.0846,12.9514,-4.5597
244374755.8590,7.1934,13.2013,-3.9897
244475280.7620,7.3822,13.3013,-4.6897
244575805.6640,6.8911,12.9712,-4.4897
244676330.5660,7.1599,13.1312,-3.9997
244776855.4690,6.8587,12.7911,-4.8097
244877380.3710,6.5175,12.9411,-4.7997
244977905.2730,6.9664,12.4511,-4.2597
245078430.1760,7.0152,12.6710,-4.5497
245178955.0780,7.3440,12.9110,-4.3497
245279479.9800,7.3729,12.6509,-3.8497
245380004.8830,5.8118,11.4310,-5.3097
245480529.7850,6.7313,12.4612,-4.7197
245581054.6880,2.3808,8.4214,-8.7997
245681579.5900,4.3703,10.0117,-6.7497
245782104.4920,-7.1701,-1.9981,-18.8997
245882629.3950,-1.1906,4.5922,-12.2897
245983154.2970,-0.6011,5.2924,-12.0997
246083679.1990,-6.4316,-0.8873,-18.2597
246184204.1020,4.9079,10.9929,-7.0697
246284729.0040,2.8274,8.9132,-8.7097
246385253.9060,7.3869,12.9834,-4.6697
246485778.8090,6.3465,12.3437,-5.8997
246586303.7110,7.2460,12.6639,-4.3097
246686828.6130,7.6555,13.0642,-4.2697
246787353.5160,7.1457,13.0144,-4.9297
246887878.4180,7.3071,12.6346,-4.6797
246988403.3200,7.6686,12.7047,-5.1897
247088928.2230,7.2800,12.9649,-5.0797
247189453.1250,6.8514,12.3351,-4.6197
247289978.0270,7.5028,12.4552,-4.6997
247390502.9300,6.9143,12.7854,-4.8597
247491027.8320,6.9157,12.3356,-4.9397
247591552.7340,7.0871,12.9558,-4.6597
247692077.6370,6.8185,12.7659,-4.2197
247792602.5390,7.4200,13.1961,-4.7997
247893127.4410,7.4314,13.0763,-4.8997
247993652.3440,6.9428,12.6364,-4.4197
248094177.2460,7.3242,12.6866,-4.7397
248194702.1480,6.3661,13.0566,-3.9397
248295227.0510,6.6284,13.0966,-4.0297
248395751.9530,6.9107,12.5865,-4.2097
248496276.8550,6.9629,12.8264,-4.2497
248596801.7580,7.4452,13.2064,-4.3797
248697326.6600,7.0675,12.6863,-4.1597
248797851.5620,7.2197,12.9462,-4.5197
248898376.4650,7.3920,13.0061,-4.4497
248998901.3670,6.7442,13.3861,-4.3997
249099426.2700,7.0465,13.4660,-4.8197
249199951.1720,7.5888,12.4059,-4.4797
249300476.0740,6.9310,12.6159,-4.1797
249401000.9770,7.4633,12.5958,-4.7997
249501525.8790,7.5656,12.6457,-5.0097
249602050.7810,6.5370,12.6357,-4.6197
249702575.6840,7.3983,12.4657,-4.3897
249803100.5860,6.9895,13.0157,-4.6897
249903625.4880,6.3707,13.0457,-4.9597
250004150.3910,7.4020,12.9857,-4.5797
250104675.2930,7.2532,13.2357,-4.4097
250205200.1950,7.3744,13.1457,-4.4997
250305725.0980,7.5057,12.8957,-4.3797
250406250.0000,7.1569,13.0457,-4.0597
250506774.9020,7.2381,13.0057,-4.2797
250607299.8050,7.5793,12.9957,-4.3997
250707824.7070,7.3206,13.0957,-4.2797
250808349.6090,7.0418,12.6457,-4.4797
250908874.5120,7.3830,12.7957,-4.1997
251009399.4140,7.2128,13.4859,-4.0797
251109924.3160,7.0224,13.0662,-4.5997
251210449.2190,7.0421,13.1865,-4.3097
251310974.1210,7.3817,13.2267,-4.0597
251411499.0230,5.9214,11.8470,-5.6797
251512023.9260,6.7111,12.6372,-4.9497
251612548.8280,1.5407,7.6275,-10.5497
251713073.7300,4.2504,10.3478,-7.3897
251813598.6330,-8.8599,-3.6920,-20.8897
251914123.5350,-2.8503,3.1083,-15.1197
252014648.4380,0.7594,6.2986,-10.7797
252115173.3400,-4.0010,0.9688,-15.8697
252215698.2420,5.7787,11.2391,-6.0997
252316223.1450,3.5582,9.2894,-7.8997
252416748.0470,7.4271,13.2997,-4.5197
252517272.9490,6.7259,12.7100,-5.0797
252617797.8520,6.9047,13.2603,-4.7297
252718322.7540,7.2636,13.2107,-4.3297
252818847.6560,7.2724,12.9010,-4.6797
252919372.5590,7.0112,13.0613,-4.7497
253019897.4610,6.8301,13.0617,-4.6497
253120422.3630,6.9789,12.7920,-4.8197
253220947.2660,6.7377,12.6023,-4.6697
253321472.1680,6.6366,13.2426,-4.6297
253421997.0700,7.0754,12.7830,-4.9297
253522521.9730,7.0942,12.3833,-4.7497
253623046.8750,7.2631,12.9136,-4.9897
253723571.7770,7.2117,13.0639,-5.4297
253824096.6800,6.9400,12.7541,-4.7697
253924621.5820,7.0182,12.7942,-4.6497
254025146.4840,7.0365,12.9444,-4.3397
254125671.3870,6.8447,12.7746,-4.6297
254226196.2890,7.0130,13.5447,-4.2997
254326721.1910,6.9312,13.1949,-4.2397
254427246.0940,7.3795,13.4151,-3.3497
254527770.9960,6.9477,13.3952,-3.7697
254628295.8980,7.7660,13.2554,-4.4897
254728820.8010,7.6342,13.3656,-4.2497
254829345.7030,7.5025,13.5857,-3.8097
254929870.6050,7.6207,13.1559,-4.1597
255030395.5080,6.8390,13.4461,-4.0897
255130920.4100,7.2072,13.4162,-4.1397
255231445.3120,7.2855,13.4562,-4.4397
255331970.2150,7.0538,13.3862,-3.9797
255432495.1170,6.9721,12.8763,-4.5397
255533020.0200,7.2003,13.2463,-4.5297
255633544.9220,7.0186,12.7063,-3.9497
255734069.8240,6.9369,12.8363,-4.0397
255834594.7270,7.4451,13.1264,-3.9797
255935119.6290,7.3734,12.9964,-4.4597
256035644.5310,7.4417,12.5464,-4.5697
256136169.4340,7.4499,12.7565,-4.0897
256236694.3360,7.1682,13.0965,-3.9597
256337219.2380,7.4365,12.4365,-4.1797
256437744.1410,7.4148,13.1165,-4.2897
256538269.0430,7.4337,13.4366,-4.0397
256638793.9450,6.4628,13.0867,-3.7897
256739318.8480,6.8820,12.8168,-4.0997
256839843.7500,6.7811,13.5068,-4.0997
256940368.6520,6.6503,13.7069,-3.9297
257040893.5550,7.1195,13.0870,-5.0597
257141418.4570,7.1986,12.9471,-4.6597
257241943.3590,7.0678,12.9171,-5.0397
257342468.2620,6.8769,12.9772,-5.0697
257442993.1640,4.8261,10.6973,-6.5697
257543518.0660,6.3952,11.8474,-5.5497
257644042.9690,0.1644,5.8474,-11.6397
257744567.8710,2.9035,8.7875,-8.5597
257845092.7730,-9.3173,-2.9224,-20.9197
257945617.6760,-5.3271,0.8078,-17.0497
258046142.5780,1.8232,7.8079,-10.3297
258146667.4800,-2.7665,3.6381,-14.1197
258247192.3830,6.0638,11.5583,-6.2097
258347717.2850,4.5241,9.8584,-7.9297
258448242.1880,6.5944,13.1686,-4.6097
258548767.0900,6.7547,12.8388,-5.0097
258649291.9920,6.5450,12.9989,-4.5597
258749816.8950,6.7553,13.0191,-4.5497
258850341.7970,6.9256,12.8093,-4.5397
258950866.6990,6.6059,12.8894,-4.5597
259051391.6020,7.3762,13.1796,-4.7397
259151916.5040,7.3565,12.8198,-4.5597
259252441.4060,6.9769,13.5799,-4.0397
259352966.3090,7.1380,13.3002,-4.3397
259453491.2110,7.5190,13.1605,-4.5597
259554016.1130,7.2201,13.4808,-4.6097
259654541.0160,7.1111,13.2011,-4.6397
259755065.9180,7.5722,13.2113,-4.2697
259855590.8200,7.2232,13.4516,-4.6097
259956115.7230,7.3143,13.3619,-4.8797
260056640.6250,7.1953,13.2822,-4.0597
260157165.5270,7.1264,13.2725,-4.3297
260257690.4300,6.9274,13.0527,-4.2197
260358215.3320,6.8885,13.3630,-3.7197
260458740.2340,7.0095,13.0733,-4.2997
260559265.1370,7.3406,12.8836,-4.5197
260659790.0390,6.8020,13.2639,-3.7197
260760314.9410,6.7140,13.3143,-4.1797
260860839.8440,7.4060,13.0947,-4.4597
260961364.7460,6.9081,13.1051,-3.8897
261061889.6480,7.1301,13.2254,-4.4197
261162414.5510,7.3322,13.1358,-4.5397
261262939.4530,6.7642,13.2062,-3.8197
261363464.3550,6.8462,13.1066,-4.2597
261463989.2580,7.1783,13.7270,-3.7697
261564514.1600,7.0703,13.5174,-3.5897
261665039.0620,7.2523,13.3177,-4.5097
261765563.9650,7.2444,13.5881,-4.2997
261866088.8670,7.0964,13.2985,-4.1497
261966613.7700,7.2184,13.2889,-4.1897
262067138.6720,7.3409,12.7892,-4.3697
262167663.5740,7.2136,13.2793,-4.1297
262268188.4770,7.3164,13.1995,-5.1297
262368713.3790,7.5391,12.8697,-4.7297
262469238.2810,6.9719,13.2099,-4.6297
262569763.1840,7.0946,13.5401,-5.0197
262670288.0860,7.0073,12.9602,-4.5297
262770812.9880,7.3101,12.6904,-4.6597
262871337.8910,7.1828,13.3006,-4.3797
262971862.7930,7.0856,13.0508,-4.4897
263072387.6950,7.1283,13.5709,-4.5997
263172912.5980,7.2011,13.7711,-4.4397
263273437.5000,6.9238,13.2413,-4.4697
263373962.4020,7.1566,13.5315,-4.5197
263474487.3050,5.3088,11.1514,-7.0297
263575012.2070,6.3108,12.6812,-5.1397
263675537.1090,-0.6272,4.8710,-12.9097
263776062.0120,3.1148,8.3809,-9.3797
263876586.9140,-7.0231,-0.6793,-18.1897
263977111.8160,-6.7011,-1.1395,-18.7797
264077636.7190,3.2109,9.0203,-9.2197
264178161.6210,-0.6471,5.6902,-12.3097
264278686.5230,6.6650,12.5400,-5.3897
264379211.4260,5.2570,10.9798,-7.0097
264479736.3280,7.1190,13.7496,-4.1297
264580261.2300,7.1810,13.5495,-4.3397
264680786.1330,7.2631,13.3593,-4.0497
264781311.0350,7.4351,13.5691,-4.0297
264881835.9380,7.5257,13.1788,-4.2097
264982360.8400,7.2262,13.3285,-4.1797
265082885.7420,7.7067,13.6782,-4.5497
265183410.6450,7.8372,13.4279,-4.4897
265283935.5470,7.0577,13.7876,-4.0097
265384460.4490,7.1582,13.6972,-3.9697
265484985.3520,7.9787,13.0869,-4.2497
265585510.2540,7.5292,13.2266,-4.5097
265686035.1560,7.3097,13.3363,-4.6797
265786560.0590,7.7502,13.3660,-4.2397
265887084.9610,7.1307,13.4957,-4.5197
265987609.8630,7.5312,13.4954,-4.7097
266088134.7660,7.1317,13.1351,-3.9997
266188659.6680,7.2420,13.1248,-4.2397
266289184.5700,7.1511,12.8247,-4.5297
266389709.4730,6.7901,13.1346,-3.9497
266490234.3750,6.7892,13.2045,-4.4297
266590759.2770,7.2683,12.8144,-4.6197
266691284.1800,6.8574,13.0143,-3.6597
266791809.0820,6.7964,13.2842,-4.0297
266892333.9840,7.4655,13.0241,-4.6497
266992858.8870,7.0946,12.8940,-4.0897
267093383.7890,6.9637,13.2039,-4.4897
267193908.6910,7.1128,13.1038,-4.4597
267294433.5940,6.9018,13.3537,-3.7997
267394958.4960,6.7409,13.0336,-4.2697
267495483.3980,7.1400,13.8036,-3.9497
267596008.3010,7.1391,13.7836,-3.6597
267696533.2030,7.2382,13.3638,-4.6097
267797058.1050,7.1873,13.5541,-4.5597
267897583.0080,6.9964,13.4443,-3.9997
267998107.9100,7.2355,13.3846,-4.0797
268098632.8120,7.3046,13.0449,-4.3697
268199157.7150,7.1537,13.2151,-4.1597
268299682.6170,7.5028,13.7554,-4.9797
268400207.5200,7.6220,13.3956,-4.6697
268500732.4220,7.5111,13.6059,-4.3697
268601257.3240,7.4202,14.0861,-4.7197
268701782.2270,7.2993,13.5164,-4.2397
268802307.1290,7.7784,13.1367,-4.4097
268902832.0310,7.2275,13.7269,-4.4397
269003356.9340,7.3171,13.4472,-4.3897
269103881.8360,7.2672,13.6976,-4.7197
269204406.7380,7.3173,13.8779,-4.5497
269304931.6410,6.7874,13.2983,-4.4897
269405456.5430,7.2275,13.7486,-4.4297
269505981.4450,4.7075,10.5690,-7.7197
269606506.3480,6.1076,12.5094,-5.6397
269707031.2500,-2.4523,3.4997,-14.4497
269807556.1520,1.8578,7.7401,-10.2897
269908081.0550,-4.7321,1.6004,-16.4997
270008605.9570,-8.9621,-3.0292,-20.6497
270109130.8590,3.4080,9.5711,-8.2297
270209655.7620,0.4681,6.9715,-11.1897
270310180.6640,6.4882,12.0619,-5.0197
270410705.5660,5.1190,10.9721,-6.2997
270511230.4690,6.2400,12.8623,-4.5697
270611755.3710,6.4611,12.7225,-4.9097
270712280.2730,6.8621,13.1427,-4.6297
270812805.1760,6.7831,12.8529,-4.3597
270913330.0780,7.1342,13.8831,-4.6897
271013854.9800,6.6852,13.7832,-4.7097
271114379.8830,6.9163,13.5734,-4.3897
271214904.7850,7.3373,13.7636,-4.5897
271315429.6880,7.0983,13.9938,-4.3097
271415954.5900,6.8294,13.8440,-4.3197
271516479.4920,6.9304,13.8542,-4.7997
271617004.3950,6.9014,13.6544,-4.4697
271717529.2970,7.0125,13.1546,-4.5997
271818054.1990,7.0837,13.6346,-4.6997
271918579.1020,7.3950,13.1747,-4.5397
272019104.0040,7.3263,12.8947,-4.6597
272119628.9060,7.4175,13.4948,-4.4997
272220153.8090,7.3088,13.2748,-4.7097
272320678.7110,7.4801,13.5549,-3.8397
272421203.6130,7.2113,13.6149,-3.9897
272521728.5160,7.5526,13.5750,-4.1997
272622253.4180,7.7439,13.8950,-3.9097
272722778.3200,7.1551,12.9951,-4.5797
272823303.2230,7.1164,13.1551,-4.3497
272923828.1250,7.3977,13.5452,-4.0797
273024353.0270,7.2889,13.3552,-4.3497
273124877.9300,7.7902,13.1753,-3.9597
273225402.8320,7.5017,13.3654,-3.8497
273325927.7340,7.0932,13.5254,-3.9197
273426452.6370,7.3947,13.3255,-4.1197
273526977.5390,7.2461,13.6556,-4.3997
273627502.4410,7.4476,13.4756,-4.1097
273728027.3440,7.4691,13.5557,-4.0397
273828552.2460,6.9506,13.5058,-4.1797
273929077.1480,7.2420,13.4059,-4.3097
274029602.0510,7.6035,13.4559,-4.1597
274130126.9530,6.7350,13.3860,-4.0097
274230651.8550,6.6765,13.6561,-4.1597
274331176.7580,7.2479,13.8661,-4.6497
274431701.6600,6.8394,13.5162,-4.0897
274532226.5620,6.9011,13.6663,-4.2797
274632751.4650,7.3334,13.7464,-4.4197
274733276.3670,7.2156,13.3966,-4.6197
274833801.2700,7.0679,13.5867,-4.6897
274934326.1720,7.6101,13.0668,-4.3297
275034851.0740,7.5923,13.2970,-4.3297
275135375.9770,7.1546,12.3771,-4.6197
275235900.8790,7.1568,12.6572,-4.3297
275336425.7810,6.3991,12.6174,-5.2897
275436950.6840,7.1513,12.4975,-4.7997
275537475.5860,3.3635,9.5276,-8.2997
275638000.4880,5.3258,11.8478,-6.3397
275738525.3910,-4.4720,1.0779,-15.9797
275839050.2930,0.3203,6.1780,-11.1297
275939575.1950,-2.8681,2.8881,-14.7797
276040100.0980,-9.0769,-3.2718,-20.9797
276140625.0000,4.3042,9.8983,-7.7897
276241149.9020,1.6154,7.2583,-10.6297
276341674.8050,6.2465,13.1284,-4.9097
276442199.7070,5.5277,11.5284,-5.8297
276542724.6090,6.4688,14.0185,-4.0897
276643249.5120,6.5800,14.0086,-4.1897
276743774.4140,7.1611,13.8186,-4.0597
276844299.3160,6.7323,13.9687,-4.2297
276944824.2190,7.8434,13.7687,-4.0397
277045349.1210,7.6146,13.5388,-4.0697
277145874.0230,7.4357,13.4789,-4.3097
277246398.9260,7.7869,13.8989,-4.2397
277346923.8280,7.2261,13.4189,-4.3597
277447448.7300,7.3045,13.0988,-4.5097
277547973.6330,7.5029,13.3587,-4.7597
277648498.5350,7.2513,13.5986,-4.3697
277749023.4380,7.7398,13.1185,-4.0097
277849548.3400,7.6282,12.8985,-4.2597
277950073.2420,7.3966,13.8184,-3.9197
278050598.1450,7.6350,13.9183,-4.1197
278151123.0470,7.3234,13.1782,-3.8497
278251647.9490,7.3818,13.1481,-4.0897
278352172.8520,7.4302,13.4680,-4.8597
278452697.7540,7.1086,13.4579,-3.8897
278553222.6560,6.9971,13.6879,-4.6197
278653747.5590,7.0955,13.5078,-4.8097
278754272.4610,7.5132,14.0878,-4.6197
278854797.3630,7.4309,13.8978,-4.7197
278955322.2660,6.9286,13.6478,-4.3897
279055847.1680,7.2463,13.6778,-4.3497
279156372.0700,7.3939,13.8978,-4.1797
279256896.9730,7.0916,13.4878,-4.3397
279357421.8750,6.9793,13.5878,-4.3297
279457946.7770,7.2070,14.2178,-4.0197
279558471.6800,7.2046,13.4878,-4.2597
279658996.5820,6.9223,13.2678,-4.3097
279759521.4840,6.9100,13.2478,-3.8097
279860046.3870,6.8977,13.3178,-4.2297
279960571.2890,7.1054,12.9678,-4.3297
280061096.1910,7.3234,13.4178,-4.0597
280161621.0940,7.2337,13.8479,-4.1597
280262145.9960,7.2042,13.0281,-4.0297
280362670.8980,7.1546,13.4882,-4.6997
280463195.8010,7.1350,13.6683,-4.2797
280563720.7030,7.2454,13.8684,-4.5397
280664245.6050,6.8558,13.8885,-4.8897
280764770.5080,6.9562,13.4186,-4.9297
280865295.4100,7.1266,13.5287,-4.9197
280965820.3120,6.9170,13.3188,-4.7097
281066345.2150,6.8974,13.4189,-4.8297
281166870.1170,6.6978,13.0390,-4.5697
281267395.0200,6.9582,13.1191,-4.5097
281367919.9220,5.8886,11.5992,-6.0197
281468444.8240,6.6496,12.4893,-4.9897
281568969.7270,2.4718,8.2193,-9.3897
281669494.6290,4.7041,10.3293,-7.5497
281770019.5310,-7.4037,-0.8806,-18.7497
281870544.4340,-1.3414,4.6994,-12.6797
281971069.3360,-1.5492,4.8894,-12.7597
282071594.2380,-7.4869,-1.3806,-18.8997
282172119.1410,4.3253,10.7694,-7.0497
282272644.0430,1.9776,8.6895,-9.2197
282373168.9450,6.8098,13.4595,-4.2097
282473693.8480,5.5420,12.3795,-5.5397
282574218.7500,7.4143,14.1395,-4.6397
282674743.6520,7.6765,13.8095,-4.4997
282775268.5550,7.4988,13.5896,-4.4797
282875793.4570,7.1603,13.8896,-4.5897
282976318.3590,7.0012,13.7995,-4.1297
283076843.2620,7.4821,14.0395,-4.2697
283177368.1640,7.5230,13.7195,-4.3897
283277893.0660,6.9939,13.5795,-4.3897
283378417.9690,7.3948,13.3094,-4.2397
283478942.8710,7.6257,13.6194,-4.1397
283579467.7730,7.0066,13.1394,-4.3897
283679992.6760,7.2575,13.4293,-4.3297
283780517.5780,7.1584,13.6493,-3.8597
283881042.4800,7.3793,13.3593,-4.0797
283981567.3830,6.8302,13.9593,-4.3997
284082092.2850,6.7511,13.5892,-4.1997
284182617.1880,6.7020,14.0692,-4.2697
284283142.0900,6.8921,14.1793,-4.3997
284383666.9920,6.6818,13.3794,-4.5597
284484191.8950,7.0016,13.7195,-4.2097
284584716.7970,7.2014,14.1096,-4.3897
284685241.6990,7.0311,13.8197,-4.4097
284785766.6020,6.6909,13.2998,-4.7897
284886291.5040,6.7907,13.6999,-4.7197
284986816.4060,6.9204,13.6700,-4.1697
285087341.3090,6.7502,13.4901,-4.1997
285187866.2110,7.3200,13.8702,-4.5897
285288391.1130,7.0697,13.6803,-4.5797
285388916.0160,6.4695,13.7504,-4.3097
285489440.9180,6.7693,13.6305,-4.5397
285589965.8200,6.8590,13.5106,-4.5797
285690490.7230,6.6993,13.7608,-4.4097
285791015.6250,6.8897,13.7110,-4.6297
285891540.5270,6.7000,13.6513,-4.5597
285992065.4300,7.0004,13.7215,-4.7797
286092590.3320,7.1008,13.7717,-4.6797
286193115.2340,7.1511,13.2020,-4.8297
286293640.1370,7.1315,13.4922,-4.9597
286394165.0390,6.7318,13.2124,-4.4997
286494689.9410,6.9122,13.2127,-4.5997
286595214.8440,7.0625,13.9229,-4.5397
286695739.7460,6.8829,13.5631,-4.4197
286796264.6480,6.8333,13.7134,-4.6297
286896789.5510,6.9036,13.9336,-4.7997
286997314.4530,7.2040,13.8438,-4.5897
287097839.3550,6.8745,13.7538,-4.6497
287198364.2580,7.0849,13.6539,-4.4297
287298889.1600,7.1854,13.7339,-4.5097
287399414.0620,5.5659,12.2639,-5.6397
287499938.9650,6.8163,13.1940,-4.5797
287600463.8670,1.2968,7.9240,-10.0897
287700988.7700,3.8073,10.7040,-7.3997
287801513.6720,-9.4222,-2.1859,-20.2897
287902038.5740,-3.1218,3.9541,-14.2997
288002563.4770,0.3487,6.8441,-11.7197
288103088.3790,-5.2208,1.2842,-17.0797
288203613.2810,4.9696,11.8142,-6.2597
288304138.1840,3.4401,9.7442,-8.4597
288404663.0860,6.4703,13.4543,-4.6097
288505187.9880,5.8599,13.0442,-4.8697
288605712.8910,7.1095,13.2742,-4.4297
288706237.7930,7.0191,13.4542,-4.7497
288806762.6950,6.7087,14.3442,-4.2597
288907287.5980,7.1383,13.6341,-4.1497
289007812.5000,6.8479,13.9641,-4.6497
289108337.4020,6.7875,14.1941,-4.6597
289208862.3050,7.7471,14.2640,-4.5597
289309387.2070,7.3366,14.2340,-4.4497
289409912.1090,7.2362,13.4840,-4.5497
289510437.0120,7.2958,13.8540,-4.6097
289610961.9140,7.4054,13.9439,-4.7597
289711486.8160,7.4250,13.4839,-4.8397
289812011.7190,6.6447,13.8240,-4.6597
289912536.6210,7.1645,13.9343,-4.5997
290013061.5230,7.2843,13.9246,-4.0897
290113586.4260,7.0442,13.9049,-3.9397
290214111.3280,6.9240,13.4852,-4.3497
290314636.2300,7.3238,13.7355,-4.4497
290415161.1330,7.3036,13.2858,-4.9297
290515686.0350,7.1034,13.2461,-4.6797
290616210.9380,6.7832,13.9364,-4.3197
290716735.8400,7.1230,13.6967,-4.5097
290817260.7420,7.1828,13.6370,-4.2297
290917785.6450,6.8326,13.6273,-3.9897
291018310.5470,6.8025,13.3176,-4.4897
291118835.4490,6.9823,13.5579,-4.4297
291219360.3520,6.8823,13.3683,-4.9897
291319885.2540,6.8825,13.2088,-4.3797
291420410.1560,6.2626,13.5992,-4.7297
291520935.0590,6.4527,13.5497,-5.2597
291621459.9610,6.3929,13.5002,-4.7497
291721984.8630,6.3730,13.4306,-4.8597
291822509.7660,7.0732,13.7511,-4.6497
291923034.6680,6.4233,13.5116,-4.9397
292023559.5700,7.2535,13.8620,-4.0597
292124084.4730,7.3336,13.9925,-4.4097
292224609.3750,7.0438,14.2530,-4.5397
292325134.2770,7.0539,14.1934,-4.2397
292425659.1800,6.9041,14.1539,-4.1397
292526184.0820,6.6442,14.2943,-4.0797
292626708.9840,7.1439,14.1447,-3.9497
292727233.8870,7.4435,13.9150,-4.0097
292827758.7890,7.0931,13.8852,-4.4097
292928283.6910,7.0727,14.1355,-4.0097
293028808.5940,6.8523,14.2758,-4.4397
293129333.4960,6.6819,14.1461,-4.5997
293229858.3980,7.0915,13.5264,-4.1697
293330383.3010,7.2311,13.9267,-4.3297
293430908.2030,5.5307,12.0870,-6.4697
293531433.1050,6.5303,12.8473,-5.1497
293631958.0080,0.0299,7.1576,-11.0097
293732482.9100,3.4795,10.0279,-8.2697
293833007.8120,-9.7009,-3.0618,-21.2697
293933532.7150,-5.2012,2.0984,-15.9097
294034057.6170,0.8688,7.4585,-10.3097
294134582.5200,-3.6312,3.1786,-14.8297
294235107.4220,4.8988,12.1887,-6.2997
294335632.3240,3.3689,10.1188,-7.7997
294436157.2270,6.8789,13.7489,-3.9897
294536682.1290,6.4889,13.5089,-5.0397
294637207.0310,7.1090,13.9190,-4.2997
294737731.9340,7.1490,13.9091,-4.0397
294838256.8360,7.2690,13.1292,-4.8297
294938781.7380,6.9490,13.3493,-4.6997
295039306.6410,7.1091,13.7394,-4.5097
295139831.5430,7.3391,13.6995,-4.6197
295240356.4450,7.1591,13.7795,-4.5397
295340881.3480,7.2694,13.7396,-4.3697
295441406.2500,6.7603,13.9598,-4.0897
295541931.1520,6.8012,13.8099,-4.0297
295642456.0550,7.4721,13.8200,-4.6697
295742980.9570,7.3631,14.0601,-4.6397
295843505.8590,6.9640,13.8103,-4.1997
295944030.7620,6.9749,13.6404,-4.3197
296044555.6640,7.2158,14.5205,-4.0797
296145080.5660,7.0967,14.1206,-4.2597
296245605.4690,7.3976,14.5608,-3.9097
296346130.3710,7.2886,14.6809,-3.9597
296446655.2730,7.1795,14.0110,-3.6797
296547180.1760,7.2504,14.2711,-3.5897
296647705.0780,6.8913,14.4513,-4.2197
296748229.9800,7.0922,14.0114,-4.0297
296848754.8830,7.2231,13.9615,-4.5097
296949279.7850,6.9540,14.2417,-4.5497
297049804.6880,7.4349,14.1918,-4.2497
297150329.5900,7.3357,14.0520,-4.2897
297250854.4920,7.0666,14.3921,-4.3797
297351379.3950,7.3975,14.1023,-4.5497
297451904.2970,6.4384,13.9724,-4.0197
297552429.1990,6.7693,14.3526,-4.2797
297652954.1020,6.8002,13.7727,-4.4897
297753479.0040,6.4910,13.9329,-4.1797
297854003.9060,6.9419,12.9230,-5.0897
297954528.8090,6.6528,13.1132,-4.6497
298055053.7110,6.5437,13.3933,-4.6597
298155578.6130,6.8741,12.9934,-4.9397
298256103.5160,6.8742,13.4235,-4.9997
298356628.4180,6.5743,13.2936,-4.6497
298457153.3200,6.2544,12.7437,-5.2397
298557678.2230,6.7046,13.3737,-4.8697
298658203.1250,6.0847,13.1438,-4.8297
298758728.0270,6.2748,12.9639,-5.4197
298859252.9300,6.2450,12.9340,-4.8397
298959777.8320,6.1051,13.3240,-4.5897
299060302.7340,6.3752,13.8441,-5.5297
299160827.6370,6.1753,13.0942,-5.2897
299261352.5390,6.7355,13.5042,-4.9597
299361877.4410,6.6156,14.0343,-5.0497
299462402.3440,4.7157,11.6344,-6.4497
299562927.2460,6.0358,12.9745,-5.2297
299663452.1480,-1.0941,6.6146,-12.1897
299763977.0510,2.3859,9.6148,-8.7097
299864501.9530,-8.3540,-0.3651,-18.9597
299965026.8550,-6.2839,1.1250,-18.0997
300065551.7580,2.1261,9.5851,-8.6597
300166076.6600,-1.9938,5.9453,-12.8197
300266601.5620,5.7963,12.7954,-5.7997
300367126.4650,4.4563,11.7755,-6.5597
300467651.3670,7.3364,14.2456,-4.3297
300568176.2700,6.7265,13.8157,-4.7497
300668701.1720,6.8865,14.1559,-4.2597
300769226.0740,7.0466,13.8960,-4.3297
300869750.9770,6.7967,13.8861,-4.2497
300970275.8790,6.9872,13.9564,-4.4297
301070800.7810,7.1377,14.4367,-4.4097
301171325.6840,7.1582,14.0770,-4.2097
301271850.5860,6.8886,14.0573,-4.6697
301372375.4880,7.0891,14.1976,-4.7497
301472900.3910,7.0796,14.0478,-4.2497
301573425.2930,6.8401,14.3781,-4.0497
301673950.1950,7.3106,14.0184,-4.1397
301774475.0980,7.1011,13.9187,-4.2997
301875000.0000,7.0716,14.2390,-4.5497
301975524.9020,7.2121,14.0093,-4.5197
302076049.8050,6.9825,14.1196,-4.6997
302176574.7070,6.6430,14.3799,-4.5397
302277099.6090,6.7935,14.3301,-4.4997
302377624.5120,6.5338,14.2204,-4.5197
302478149.4140,7.3141,13.8907,-4.1997
302578674.3160,7.4745,14.2909,-4.3297
302679199.2190,7.2348,14.3212,-3.9997
302779724.1210,7.0651,14.0914,-3.8797
302880249.0230,6.4855,14.1117,-4.0897
302980773.9260,6.7858,14.2619,-4.1397
303081298.8280,6.8061,14.1522,-4.2697
303181823.7300,6.8165,13.9624,-4.3597
303282348.6330,6.7868,13.8827,-4.0797
303382873.5350,7.0471,13.8829,-4.1397
303483398.4380,6.5075,13.6332,-4.4197
303583923.3400,6.3978,14.1034,-4.2597
303684448.2420,6.5581,13.5936,-4.6297
303784973.1450,6.5384,13.5136,-4.6097
303885498.0470,6.7686,13.3037,-5.0997
303986022.9490,6.7589,13.4537,-4.6097
304086547.8520,6.7592,13.2138,-5.3397
304187072.7540,6.6194,13.1238,-5.1797
304287597.6560,6.7897,13.8239,-5.2597
304388122.5590,6.7100,13.5840,-5.4197
304488647.4610,6.9903,13.7040,-5.1797
304589172.3630,6.9605,13.4841,-5.0597
