Frequency,North_Port_Input,South_Port_Output,DS_AFE_Input
266389709.4730,2.3486,12.5637,-2.6197
266490234.3750,2.5552,12.4336,-2.6197
266590759.2770,2.3719,12.2235,-2.5097
266691284.1800,1.9686,12.8434,-2.8997
266791809.0820,2.0452,12.4933,-2.6597
266892333.9840,2.3819,12.8132,-2.2897
266992858.8870,2.1186,13.1031,-2.6297
267093383.7890,2.2752,12.3130,-3.0997
267193908.6910,2.3519,12.4729,-2.7297
267294433.5940,2.3685,12.2429,-2.6697
267394958.4960,2.0652,12.0728,-2.9297
267495483.3980,2.3319,12.4327,-2.7097
267596008.3010,2.5284,12.0524,-2.7297
267696533.2030,2.2548,12.0920,-3.0797
267797058.1050,2.1512,12.6215,-3.1497
267897583.0080,2.3576,12.2910,-2.8397
267998107.9100,2.7740,12.2705,-2.6897
268098632.8120,2.1604,12.0500,-2.9597
268199157.7150,2.1268,12.1796,-2.8297
268299682.6170,2.3332,12.4091,-2.6097
268400207.5200,2.0696,12.2786,-2.6897
268500732.4220,2.3360,12.4581,-2.6397
268601257.3240,2.3524,12.2376,-2.5297
268701782.2270,2.6288,12.2371,-2.6097
268802307.1290,2.3852,12.5267,-2.7197
268902832.0310,2.5516,12.0562,-2.9197
269003356.9340,2.4791,12.1956,-2.7797
269103881.8360,2.3675,12.2849,-2.6797
269204406.7380,2.5358,12.1543,-3.0797
269304931.6410,1.9442,12.0136,-3.3997
269405456.5430,2.1525,12.3130,-2.7997
269505981.4450,-0.9091,9.6623,-5.7797
269606506.3480,0.8893,11.1216,-4.3497
269707031.2500,-7.9824,2.3610,-12.3497
269807556.1520,-3.4340,6.8903,-8.0997
269908081.0550,-9.4757,0.5997,-14.7297
270008605.9570,-14.1073,-3.8710,-18.9497
270109130.8590,-1.4989,8.5683,-6.1497
270209655.7620,-4.3806,5.8977,-9.1497
270310180.6640,1.2778,11.5170,-3.6297
270410705.5660,0.3781,10.4664,-4.6597
270511230.4690,2.0891,12.4057,-2.5997
270611755.3710,2.0701,11.9351,-2.6797
270712280.2730,2.3911,12.2945,-3.1197
270812805.1760,2.3321,12.2838,-2.7897
270913330.0780,2.1631,12.4432,-3.2097
271013854.9800,2.0341,12.3026,-2.9397
271114379.8830,2.3151,11.7419,-2.7397
271214904.7850,2.2660,12.1813,-3.1097
271315429.6880,2.0770,12.8607,-2.9797
271415954.5900,2.1480,12.4500,-3.0397
271516479.4920,2.4290,12.0894,-2.3197
271617004.3950,2.3100,12.5788,-2.4997
271717529.2970,2.2110,12.5081,-2.1997
271818054.1990,2.3039,12.4376,-2.3597
271918579.1020,2.8770,12.4371,-2.2397
272019104.0040,2.5900,12.4466,-2.1397
272119628.9060,2.6030,12.6161,-2.0597
272220153.8090,2.6961,12.6855,-2.2397
272320678.7110,2.1791,13.0450,-2.7397
272421203.6130,2.2421,12.7045,-2.3197
272521728.5160,2.1251,12.7540,-2.5297
272622253.4180,2.2682,13.2335,-2.9897
272722778.3200,2.4412,12.8930,-2.5497
272823303.2230,2.2842,12.4324,-2.5197
272923828.1250,2.3073,12.2419,-2.4597
273024353.0270,2.5603,12.5914,-2.3397
273124877.9300,2.1334,12.8109,-3.0397
273225402.8320,2.1368,12.7207,-2.7897
273325927.7340,2.4603,11.9505,-2.7897
273426452.6370,2.2237,12.2903,-2.6897
273526977.5390,2.5872,12.6001,-2.8897
273627502.4410,2.3506,12.1898,-3.0297
273728027.3440,2.2541,12.6396,-2.8097
273828552.2460,2.5175,12.9094,-2.4997
273929077.1480,1.8010,12.7992,-2.8997
274029602.0510,1.8844,13.0990,-3.1397
274130126.9530,2.7778,12.8188,-2.2597
274230651.8550,2.3813,12.5086,-2.6397
274331176.7580,2.2447,12.0683,-2.4497
274431701.6600,2.1782,12.3381,-2.3197
274532226.5620,2.5820,12.3880,-2.9797
274632751.4650,2.4964,12.3281,-2.5897
274733276.3670,2.2008,12.3882,-2.7097
274833801.2700,2.2853,12.3283,-2.8397
274934326.1720,2.2097,12.2084,-3.1097
275034851.0740,2.2841,12.2285,-2.8797
275135375.9770,2.4686,12.8486,-2.2397
275235900.8790,2.3430,12.6787,-2.5897
275336425.7810,1.8874,11.8688,-3.3597
275436950.6840,2.1819,12.3589,-2.6697
275537475.5860,-1.3037,8.7390,-6.1997
275638000.4880,0.7307,10.9291,-4.1297
275738525.3910,-9.7048,0.6292,-14.8997
275839050.2930,-4.3304,5.8493,-9.6397
275939575.1950,-7.8964,2.7695,-12.9797
276040100.0980,-13.8229,-3.8404,-19.2797
276140625.0000,-0.8093,9.6998,-6.2197
276241149.9020,-3.6357,7.0100,-8.7397
276341674.8050,1.9978,11.9102,-3.6397
276442199.7070,1.1514,11.1704,-4.5697
276542724.6090,2.6249,12.8006,-2.5697
276643249.5120,2.4085,12.3808,-3.2397
276743774.4140,2.4721,11.9609,-2.9697
276844299.3160,2.7056,12.6711,-2.2697
276944824.2190,2.4192,11.8713,-2.6697
277045349.1210,2.2727,11.9515,-3.1697
277145874.0230,2.6563,12.5817,-2.6097
277246398.9260,2.3498,12.2719,-2.6497
277346923.8280,2.2809,12.6821,-2.9997
277447448.7300,2.3410,12.7322,-2.7197
277547973.6330,2.7512,12.8524,-2.6697
277648498.5350,2.5713,12.8426,-2.8797
277749023.4380,2.3014,12.3627,-2.5197
277849548.3400,2.7715,12.5829,-2.8097
277950073.2420,1.8516,12.4231,-2.7497
278050598.1450,1.9617,12.2833,-2.6697
278151123.0470,2.4718,13.2134,-2.7797
278251647.9490,2.0519,12.6536,-2.5097
278352172.8520,3.0620,12.3038,-2.5997
278452697.7540,2.7421,12.9740,-2.5497
278553222.6560,2.6022,12.6641,-2.6397
278653747.5590,2.9523,12.4543,-2.8397
278754272.4610,2.3202,12.8043,-2.8797
278854797.3630,2.1478,12.6843,-2.5297
278955322.2660,2.8354,12.8743,-2.7097
279055847.1680,2.7730,12.8944,-2.7897
279156372.0700,2.6406,12.2844,-2.9397
279256896.9730,2.5382,12.8044,-2.7197
279357421.8750,2.7158,12.4544,-2.6197
279457946.7770,2.8034,12.1744,-3.0797
279558471.6800,1.8910,12.4944,-2.7897
279658996.5820,2.1086,12.1944,-2.3197
279759521.4840,2.2662,12.6645,-3.2997
279860046.3870,2.2438,12.5845,-3.1097
279960571.2890,2.5314,12.4045,-2.9497
280061096.1910,2.3491,12.6545,-3.1397
280161621.0940,2.7474,12.8843,-2.2097
280262145.9960,2.7357,12.6441,-2.5597
280362670.8980,2.3840,12.6339,-2.7497
280463195.8010,2.5623,12.8337,-2.3097
280563720.7030,2.3406,12.6235,-2.3997
280664245.6050,2.2789,12.5334,-2.7997
280764770.5080,2.1172,12.7832,-2.8797
280865295.4100,2.2955,12.7430,-2.8397
280965820.3120,2.3738,12.9728,-2.4997
281066345.2150,1.8321,12.5726,-2.6497
281166870.1170,2.6504,12.3124,-2.4297
281267395.0200,2.9187,12.7922,-2.5997
281367919.9220,1.3570,11.9921,-3.8297
281468444.8240,2.1665,12.2218,-3.0297
281568969.7270,-2.1016,8.4915,-7.5997
281669494.6290,-0.1096,10.6612,-5.2497
281770019.5310,-11.2976,-1.4691,-17.0197
281870544.4340,-5.3756,4.7106,-11.1397
281971069.3360,-5.9836,4.1803,-11.2497
282071594.2380,-12.0716,-2.2901,-17.2497
282172119.1410,-0.2796,10.0996,-5.1397
282272644.0430,-2.1876,7.8893,-7.3297
282373168.9450,2.3744,12.8390,-2.9597
282473693.8480,1.3664,11.8887,-3.6897
282574218.7500,2.4884,12.3784,-2.7097
282674743.6520,2.5704,12.6181,-2.6197
282775268.5550,2.4724,12.8878,-2.1797
282875793.4570,2.4355,12.6676,-2.3797
282976318.3590,1.9296,12.4475,-2.9097
283076843.2620,2.1837,12.7874,-2.8497
283177368.1640,2.1978,12.3973,-2.3697
283277893.0660,2.1319,12.6772,-2.2597
283378417.9690,2.6361,12.2472,-3.0797
283478942.8710,2.4202,12.2971,-2.7497
283579467.7730,2.2343,12.7870,-2.6597
283679992.6760,2.3484,12.5769,-2.6997
283780517.5780,2.8225,12.5168,-2.6497
283881042.4800,2.3067,12.5568,-3.1397
283981567.3830,2.7408,12.4867,-2.5897
284082092.2850,3.0449,12.2666,-2.4097
284182617.1880,2.8990,12.6165,-3.1097
284283142.0900,2.6522,12.6567,-2.9197
284383666.9920,2.5250,12.8470,-3.1397
284484191.8950,2.7179,13.1373,-3.0897
284584716.7970,2.5607,12.7376,-2.7697
284685241.6990,2.7635,12.5479,-3.0997
284785766.6020,2.2963,12.5482,-2.6697
284886291.5040,2.3091,12.7285,-2.4397
284986816.4060,1.9719,12.6788,-2.5097
285087341.3090,2.2747,12.5591,-2.4197
285187866.2110,2.5375,12.8394,-2.9597
285288391.1130,2.3303,12.5897,-3.0797
285388916.0160,3.0031,12.0300,-3.0897
285489440.9180,2.8560,12.4003,-3.0997
285589965.8200,2.8188,12.4306,-3.2897
285690490.7230,2.6184,12.0909,-3.1797
285791015.6250,2.3077,12.8013,-2.5497
285891540.5270,2.8671,12.8716,-2.9997
285992065.4300,1.9764,12.7219,-2.8797
286092590.3320,2.0157,12.5323,-2.6097
286193115.2340,2.7650,13.0826,-2.5097
286293640.1370,2.5643,12.9829,-2.8597
286394165.0390,2.5637,12.7832,-2.2397
286494689.9410,2.5830,12.8636,-2.2597
286595214.8440,2.6223,12.8539,-2.7597
286695739.7460,2.7016,12.8942,-2.5797
286796264.6480,2.3309,13.0746,-2.4497
286896789.5510,2.6603,12.7949,-2.7797
286997314.4530,2.7992,13.0952,-3.1597
287097839.3550,2.5149,13.0953,-2.7697
287198364.2580,2.4506,12.3155,-2.6997
287298889.1600,2.8263,12.7056,-2.6797
287399414.0620,1.1920,11.3857,-4.1397
287499938.9650,1.9677,12.0858,-3.0397
287600463.8670,-3.1667,7.2459,-8.0797
287700988.7700,-0.3310,9.8061,-5.4697
287801513.6720,-13.1653,-2.7638,-18.6297
287902038.5740,-7.0796,3.4963,-12.1597
288002563.4770,-4.0839,6.2664,-9.7397
288103088.3790,-9.3182,0.8265,-15.3497
288203613.2810,0.4975,11.4367,-4.8097
288304138.1840,-1.4968,9.3968,-6.7597
288404663.0860,2.6784,12.6368,-2.5297
288505187.9880,1.9626,12.2068,-3.3497
288605712.8910,2.5568,12.6667,-2.6697
288706237.7930,2.7710,12.8066,-2.4397
288806762.6950,2.5252,12.6065,-3.3297
288907287.5980,2.3595,12.5164,-3.1397
289007812.5000,2.4837,12.9163,-2.5597
289108337.4020,2.3979,12.5862,-2.7097
289208862.3050,2.4021,13.0462,-3.0197
289309387.2070,2.3963,13.1361,-2.7197
289409912.1090,2.1305,13.4560,-2.4197
289510437.0120,2.1947,13.2759,-2.7597
289610961.9140,1.7489,12.7658,-2.7697
289711486.8160,2.0931,13.3057,-2.6497
289812011.7190,2.2789,12.9557,-2.8397
289912536.6210,2.0163,12.7457,-2.8997
290013061.5230,2.3437,12.5357,-2.7997
290113586.4260,2.5311,12.5258,-2.5497
290214111.3280,1.9784,12.5858,-2.9797
290314636.2300,2.0758,12.7558,-2.9397
290415161.1330,2.2932,12.7259,-2.7897
290515686.0350,2.4506,12.6659,-3.0297
290616210.9380,2.7280,12.9059,-3.6597
290716735.8400,2.6353,12.7060,-3.3297
290817260.7420,2.2827,12.8460,-2.9497
290917785.6450,2.4401,12.7660,-3.4097
291018310.5470,2.6075,12.1460,-2.1497
291118835.4490,2.4849,12.5161,-2.1297
291219360.3520,2.2368,12.4563,-2.6697
291319885.2540,2.4908,12.2765,-2.9497
291420410.1560,2.3448,13.0168,-3.1397
291520935.0590,2.4788,12.6371,-2.6597
291621459.9610,1.8828,12.4673,-2.4997
291721984.8630,1.8968,12.9976,-3.0197
291822509.7660,2.2907,12.5879,-2.8697
291923034.6680,2.2247,12.4482,-2.4497
292023559.5700,2.2487,12.3784,-2.8497
292124084.4730,2.1027,12.6687,-2.9597
292224609.3750,2.3867,13.0390,-2.7197
292325134.2770,2.5007,12.5592,-2.7797
292425659.1800,2.7547,12.3295,-2.5497
292526184.0820,2.6887,12.9398,-2.7697
292626708.9840,2.1857,13.0401,-2.9297
292727233.8870,2.6030,12.6604,-2.5697
292827758.7890,2.5804,12.6308,-2.9697
292928283.6910,1.9678,12.7111,-2.8197
293028808.5940,2.7152,12.6914,-3.1697
293129333.4960,2.6725,12.8618,-3.0097
293229858.3980,2.8199,13.0521,-3.3597
293330383.3010,2.8573,12.9024,-3.1297
293430908.2030,1.0747,11.5828,-4.5197
293531433.1050,2.4620,12.6231,-3.7297
293631958.0080,-4.0806,6.8434,-9.4097
293732482.9100,-1.2932,9.7337,-6.5297
293833007.8120,-13.6658,-3.8359,-19.4397
293933532.7150,-8.9488,1.5344,-14.2197
294034057.6170,-3.8549,6.9648,-8.4297
294134582.5200,-7.5810,2.0751,-13.0597
294235107.4220,0.6628,10.5554,-4.1297
294335632.3240,-1.2533,9.4658,-5.8497
294436157.2270,2.5005,12.5361,-2.8797
294536682.1290,1.8644,11.6965,-3.3597
294637207.0310,1.9182,13.2668,-2.6797
294737731.9340,2.2521,13.0172,-2.9297
294838256.8360,2.4159,13.0475,-2.7897
294938781.7380,2.2098,12.9878,-2.5997
295039306.6410,2.3936,12.4182,-2.8397
295139831.5430,2.2275,12.9685,-2.7797
295240356.4450,1.7313,12.5589,-2.7197
295340881.3480,2.0133,12.4992,-2.9497
295441406.2500,2.2707,12.6996,-2.8997
295541931.1520,2.1380,12.6000,-3.1197
295642456.0550,2.0853,13.1504,-3.0197
295742980.9570,2.3826,13.1908,-2.8197
295843505.8590,2.5799,12.6512,-3.3497
295944030.7620,2.2072,12.8216,-3.2097
296044555.6640,2.7745,12.9820,-3.1997
296145080.5660,2.6818,12.9724,-2.9697
296245605.4690,2.5791,12.6428,-3.3197
296346130.3710,2.7964,12.9332,-3.4197
296446655.2730,2.2838,12.8536,-3.0197
296547180.1760,2.4811,12.6140,-3.0997
296647705.0780,1.9984,12.6244,-2.5397
296748229.9800,1.8348,12.5448,-2.7997
296848754.8830,2.4202,12.9752,-2.2997
296949279.7850,2.3257,12.9857,-2.6397
297049804.6880,2.8611,12.7861,-2.4497
297150329.5900,2.5466,12.6665,-2.3797
297250854.4920,3.0720,12.8370,-2.6397
297351379.3950,2.5075,12.9774,-2.5397
297451904.2970,2.8129,12.6878,-2.7897
297552429.1990,3.3684,12.6682,-2.5297
297652954.1020,1.7738,13.0587,-2.9797
297753479.0040,2.0492,12.7691,-3.0197
297854003.9060,2.6747,13.0195,-2.9097
297954528.8090,2.0401,13.4800,-2.7897
298055053.7110,2.5056,12.7004,-2.8497
298155578.6130,2.8732,12.4809,-2.8197
298256103.5160,2.4218,12.5013,-2.9497
298356628.4180,2.3504,12.8918,-3.1297
298457153.3200,2.4689,13.3023,-2.9697
298557678.2230,2.2475,12.9428,-2.8697
298658203.1250,2.5661,13.0532,-2.6197
298758728.0270,2.4847,13.1137,-2.6697
298859252.9300,2.3033,12.7142,-2.3797
298959777.8320,2.6619,12.7447,-2.3897
299060302.7340,2.4005,12.8751,-2.7397
299160827.6370,2.4291,13.1356,-2.5897
299261352.5390,2.4977,12.7561,-2.7797
299361877.4410,2.3263,13.3066,-2.6997
299462402.3440,-0.2251,10.7770,-4.6297
299562927.2460,1.7858,11.6676,-3.4197
299663452.1480,-5.5930,4.4682,-10.2697
299763977.0510,-2.2217,8.4189,-6.8197
299864501.9530,-12.8905,-2.4905,-17.8997
299965026.8550,-11.4692,-1.2499,-16.3497
300065551.7580,-2.9380,7.9907,-7.6697
300166076.6600,-6.5967,4.0913,-11.7597
300266601.5620,1.0245,11.6719,-3.6797
300367126.4650,-0.5242,10.0925,-5.1897
300467651.3670,2.4570,13.7631,-2.4397
300568176.2700,1.8482,13.1437,-2.6797
300668701.1720,2.9195,13.1543,-3.1297
300769226.0740,2.5507,13.5149,-2.7897
300869750.9770,3.1620,13.3856,-3.0297
300970275.8790,3.1934,13.1364,-3.2297
301070800.7810,2.4648,13.2673,-2.9197
301171325.6840,2.8062,13.5681,-3.0597
301271850.5860,2.3177,13.0190,-2.6697
301372375.4880,2.4191,13.2598,-2.6197
301472900.3910,2.5105,12.2607,-2.4997
301573425.2930,2.4019,12.7915,-2.8497
301673950.1950,2.3333,13.1224,-2.8297
301774475.0980,2.4347,12.7233,-2.6297
301875000.0000,2.4562,12.7841,-2.8297
301975524.9020,2.2676,13.3550,-2.8397
302076049.8050,2.2990,12.5358,-2.5697
302176574.7070,2.7404,12.3367,-2.6097
302277099.6090,2.2615,13.2375,-3.1297
302377624.5120,1.7116,13.0581,-2.7697
302478149.4140,2.6517,12.7288,-3.1297
302578674.3160,2.6918,12.9294,-3.5197
302679199.2190,2.1320,12.3100,-2.9797
302779724.1210,2.2321,12.3107,-2.8597
302880249.0230,2.2322,12.9113,-2.9497
302980773.9260,2.5123,12.7319,-3.1197
303081298.8280,2.6625,12.6126,-2.4097
303181823.7300,2.1926,13.0432,-2.4897
303282348.6330,2.2727,12.7338,-2.8697
303382873.5350,2.4128,12.7145,-2.6697
303483398.4380,2.0829,12.3651,-2.6997
303583923.3400,2.1431,12.4257,-2.8697
303684448.2420,1.9933,12.6161,-2.1997
303784973.1450,1.9537,12.6461,-2.7297
303885498.0470,2.6841,12.6460,-2.4397
303986022.9490,2.2845,12.4860,-2.2297
304086547.8520,1.9849,13.0260,-2.6197
304187072.7540,2.5454,13.3160,-2.7497
304287597.6560,2.6358,13.2660,-2.6697
304388122.5590,2.2962,12.7659,-2.1897
304488647.4610,2.4966,12.9459,-2.7597
304589172.3630,2.6870,13.4259,-2.5697
304689697.2660,2.4674,13.2159,-2.6497
304790222.1680,2.6678,12.8658,-2.7897
304890747.0700,2.2882,13.0158,-3.0997
304991271.9730,2.3986,13.2958,-2.7097
305091796.8750,2.4694,13.2557,-2.9097
305192321.7770,2.1403,13.0155,-3.0497
305292846.6800,1.5712,12.2853,-3.1397
305393371.5820,2.1522,13.1051,-2.8297
305493896.4840,-0.7269,10.2649,-5.3897
305594421.3870,0.8541,11.6147,-4.1597
305694946.2890,-6.9850,3.7345,-11.6097
305795471.1910,-3.0540,7.6543,-7.6897
305895996.0940,-10.2331,-0.3359,-15.7297
305996520.9960,-13.3721,-2.4760,-17.9797
306097045.8980,-1.1012,8.6638,-6.3297
306197570.8010,-4.6502,5.1636,-9.8397
306298095.7030,2.1507,11.8434,-3.8897
306398620.6050,1.1917,10.9432,-4.6697
306499145.5080,2.7825,12.4134,-3.1097
306599670.4100,2.5334,12.0737,-3.1797
306700195.3120,2.7043,12.8840,-2.7397
306800720.2150,2.8352,12.5844,-3.0697
306901245.1170,1.8660,12.8347,-2.8997
307001770.0200,2.0869,12.7650,-2.7397
307102294.9220,2.0378,12.8653,-2.8397
307202819.8240,2.0586,12.9056,-2.8097
307303344.7270,2.2295,13.4059,-3.0997
307403869.6290,2.2004,13.1562,-3.1497
307504394.5310,2.2512,12.9065,-2.8897
307604919.4340,1.9721,13.0868,-2.9297
307705444.3360,2.3730,13.1271,-2.6697
307805969.2380,2.8338,13.1075,-3.1997
307906494.1410,2.5939,12.8083,-3.0397
308007019.0430,2.2839,12.7092,-2.5997
308107543.9450,1.9239,12.7801,-2.8597
308208068.8480,2.5940,12.7809,-2.8997
308308593.7500,1.6740,13.0818,-2.6697
308409118.6520,1.8241,13.1027,-2.7697
308509643.5550,2.1841,13.3436,-2.8497
308610168.4570,1.9542,12.8344,-2.8697
308710693.3590,2.0342,13.4253,-2.7197
308811218.2620,1.9442,13.3562,-2.7297
308911743.1640,2.2643,13.3770,-2.4697
309012268.0660,2.2243,13.6179,-2.4497
309112792.9690,2.3044,12.8988,-3.2597
309213317.8710,2.1438,12.9697,-3.0397
309313842.7730,3.0917,12.9307,-2.9397
309414367.6760,2.9696,12.9917,-3.1697
309514892.5780,1.8174,13.1126,-2.4697
309615417.4800,2.2253,13.0036,-2.6897
309715942.3830,2.3031,13.0246,-2.3997
309816467.2850,2.3310,13.0756,-2.3197
309916992.1880,2.6189,13.1166,-2.7597
310017517.0900,2.6267,13.0676,-2.4397
310118041.9920,2.0046,12.7885,-2.8497
310218566.8950,1.7524,12.7695,-3.1097
310319091.7970,2.4303,12.8205,-2.9497
310419616.6990,2.2281,12.9615,-2.6597
310520141.6020,2.4660,13.6425,-2.4197
310620666.5040,2.3734,13.3434,-2.7597
310721191.4060,2.2402,13.4242,-2.7397
310821716.3090,2.2070,13.7750,-2.6397
310922241.2110,2.5739,13.1359,-2.9997
311022766.1130,2.5507,13.0767,-2.9197
311123291.0160,2.5675,13.2475,-2.9897
311223815.9180,2.7044,13.2483,-2.8197
311324340.8200,1.9012,11.9992,-3.4297
311424865.7230,2.3080,12.9100,-2.9697
311525390.6250,-0.5452,9.4708,-5.7997
311625915.5270,0.9117,10.8916,-4.1797
311726440.4300,-8.4315,1.6724,-14.1897
311826965.3320,-3.2547,6.8033,-9.0597
311927490.2340,-8.6878,2.2241,-13.3497
312028015.1370,-14.7317,-3.8152,-19.1197
312128540.0390,-0.7060,9.6255,-6.4697
312229064.9410,-3.7503,6.6761,-8.9597
312329589.8440,2.0355,12.5867,-3.2697
312430114.7460,0.8512,11.6174,-4.7497
312530639.6480,2.0470,12.8980,-2.9697
312631164.5510,2.1927,12.8587,-2.7197
312731689.4530,2.0684,13.0193,-2.8597
312832214.3550,2.2542,13.1799,-2.9297
312932739.2580,2.4599,13.4106,-3.1997
313033264.1600,2.3356,13.0512,-3.0497
313133789.0620,2.2614,13.0119,-2.9697
313234313.9650,1.9271,13.2625,-3.3397
313334838.8670,2.2929,12.9631,-3.1597
313435363.7700,2.2196,13.0936,-2.9997
313535888.6720,1.9164,13.0641,-2.7897
313636413.5740,2.3633,12.7346,-2.9397
313736938.4770,1.7302,12.7950,-2.6497
313837463.3790,2.0071,12.9555,-2.8297
313937988.2810,1.7240,12.6960,-2.9497
314038513.1840,1.4109,12.9364,-2.9597
314139038.0860,2.8577,13.1669,-2.6197
314239562.9880,2.5546,12.3273,-2.4897
314340087.8910,2.2315,13.1078,-2.9297
314440612.7930,2.2984,13.5083,-2.9997
314541137.6950,2.2053,12.7087,-2.7397
314641662.5980,2.1722,12.8392,-2.7497
314742187.5000,2.1492,12.9596,-2.6797
314842712.4020,2.1589,12.9600,-2.7597
314943237.3050,1.8586,13.4903,-2.8297
315043762.2070,1.9284,13.1906,-2.7597
315144287.1090,2.1781,13.0709,-2.7397
315244812.0120,2.2978,13.2212,-2.7897
315345336.9140,2.1176,13.0115,-2.9297
315445861.8160,2.0673,12.9018,-2.9997
315546386.7190,1.7870,12.9821,-2.5697
315646911.6210,1.9968,13.2824,-2.6697
315747436.5230,2.3865,13.3227,-2.9997
315847961.4260,1.8462,13.0030,-2.6497
315948486.3280,2.0860,13.3534,-2.8597
316049011.2300,2.7057,13.3937,-3.1197
316149536.1330,2.3160,13.4340,-2.5997
316250061.0350,2.1178,13.4544,-2.9097
316350585.9380,2.3697,12.9449,-2.8197
316451110.8400,2.3515,13.2453,-2.5497
316551635.7420,1.7634,13.0857,-2.6997
316652160.6450,1.8353,13.0262,-2.7497
316752685.5470,2.5271,13.8166,-3.3297
316853210.4490,2.1190,13.4970,-2.8697
316953735.3520,2.1608,12.9375,-2.5497
317054260.2540,2.4127,13.3379,-3.0197
317154785.1560,1.7946,13.0583,-3.4597
317255310.0590,1.7864,13.0488,-2.9897
317355834.9610,0.9783,12.1992,-3.7997
317456359.8630,1.5102,12.9296,-3.5197
317556884.7660,-1.6667,8.9201,-7.3197
317657409.6680,0.1381,10.7306,-5.0897
317757934.5700,-10.7572,0.0012,-15.8397
317858459.4730,-5.2024,5.8417,-10.5097
317958984.3750,-6.8977,3.8022,-11.7797
318059509.2770,-12.9729,-2.5472,-18.1597
318160034.1800,-0.5682,10.2333,-5.6197
318260559.0820,-3.0934,7.7538,-8.0397
318361083.9840,1.4514,12.6944,-3.0497
318461608.8870,0.9161,11.7049,-3.9797
318562133.7890,2.3809,13.3255,-2.4797
318662658.6910,1.9856,13.3060,-2.5097
318763183.5940,2.1004,13.6265,-2.6097
318863708.4960,2.3052,13.4571,-2.7497
318964233.3980,2.0606,13.5274,-2.6997
319064758.3010,1.8163,13.6177,-2.6997
319165283.2030,1.9120,12.9479,-3.0597
319265808.1050,2.1878,13.0182,-3.0997
319366333.0080,2.1435,12.5884,-2.6797
319466857.9100,1.9293,12.7387,-3.0897
319567382.8120,2.0450,12.6089,-2.9997
319667907.7150,2.1508,12.6292,-3.0397
319768432.6170,2.6765,13.1794,-2.9397
319868957.5200,1.9623,12.7896,-2.7097
319969482.4220,1.7280,13.7099,-2.7597
320070007.3240,2.4138,13.0801,-3.0797
320170532.2270,2.0495,13.2604,-2.5897
320271057.1290,1.7653,13.7206,-2.5397
320371582.0310,1.9392,13.5908,-2.2097
320472106.9340,2.1729,13.4908,-2.6797
320572631.8360,2.4166,12.7409,-2.8497
320673156.7380,2.2302,13.1110,-2.4097
320773681.6410,2.2739,13.4111,-2.5197
320874206.5430,2.2175,12.9812,-2.7797
320974731.4450,2.1312,13.3113,-2.8097
321075256.3480,2.3848,13.5714,-2.4097
321175781.2500,2.2185,13.3114,-2.6197
321276306.1520,1.8921,13.3315,-2.9497
321376831.0550,1.8558,13.0616,-2.6897
321477355.9570,2.1594,13.2017,-2.5797
321577880.8590,2.2331,13.3518,-3.2597
321678405.7620,2.4865,13.2219,-2.8997
321778930.6640,2.1256,12.7023,-2.8997
321879455.5660,1.9645,12.9426,-3.1397
321979980.4690,2.3235,13.0630,-2.8097
322080505.3710,2.5325,13.0234,-2.9597
322181030.2730,1.9215,13.2938,-2.4797
322281555.1760,2.3205,13.2342,-2.7797
322382080.0780,2.0494,13.5545,-3.2497
322482604.9800,1.7984,13.5849,-2.4497
322583129.8830,2.3474,13.0453,-3.1597
322683654.7850,1.9464,13.3757,-2.8797
322784179.6880,2.2354,13.2061,-2.5697
322884704.5900,2.2543,12.7764,-3.2197
322985229.4920,2.0633,13.5868,-2.8797
323085754.3950,2.1214,13.3573,-2.7197
323186279.2970,2.1069,12.9979,-2.9897
323286804.1990,2.3423,13.5286,-2.7897
323387329.1020,1.1576,11.7792,-3.9797
323487854.0040,2.0730,12.5498,-3.2397
323588378.9060,-2.7516,8.0105,-7.8797
323688903.8090,-0.5062,10.3211,-5.5697
323789428.7110,-13.2008,-2.4782,-17.8897
323889953.6130,-6.7054,4.0424,-11.6597
323990478.5160,-5.7400,5.8730,-10.8197
324091003.4180,-11.1846,0.0037,-16.4897
324191528.3200,-0.1092,11.1743,-4.8497
324292053.2230,-2.2938,9.2850,-7.0797
324392578.1250,1.7016,12.6556,-3.0197
324493103.0270,1.0374,12.0462,-3.9597
324593627.9300,1.8939,13.3966,-2.6697
324694152.8320,1.8004,12.8971,-2.3297
324794677.7340,2.2069,13.2575,-3.0497
324895202.6370,2.2334,13.5380,-2.9397
324995727.5390,2.0099,13.4485,-2.3997
325096252.4410,2.0863,13.5189,-2.7497
325196777.3440,1.8028,13.2794,-2.7597
325297302.2460,2.0093,13.2098,-2.5697
325397827.1480,1.9458,13.0403,-3.3297
325498352.0510,1.8823,13.1808,-3.0997
325598876.9530,2.2588,13.2912,-2.9697
325699401.8550,2.0453,13.3917,-3.1997
325799926.7580,2.1618,13.8921,-2.4597
325900451.6600,2.1397,13.5423,-2.7397
326000976.5620,2.0285,13.3424,-2.2797
326101501.4650,2.3073,13.5524,-2.3597
326202026.3670,2.2461,13.1624,-2.5997
326302551.2700,2.2150,13.2624,-2.1897
326403076.1720,2.2038,12.8224,-2.8797
326503601.0740,2.1126,12.8625,-3.0797
326604125.9770,1.8414,13.4125,-3.0597
326704650.8790,2.0302,13.1125,-2.7997
326805175.7810,2.0790,13.6625,-2.9697
326905700.6840,2.0578,13.5925,-3.1997
