Distance(ft),ch0_dB_20260203_091320,ch1_dB_20260203_091320,ch2_dB_20260203_091320,ch3_dB_20260203_091320,ch4_dB_20260203_091320,ch5_dB_20260203_091320
156.64089254811717,-22.24451117077531,-18.575729583222,-18.763964626998458,-20.363007162558556,-19.678242003688,-21.659247107465536
161.11634662092047,-25.620957177667417,-23.986666637594713,-23.61739183659887,-25.270827685570687,-26.367093126067573,-23.348007105788973
165.59180069372383,-30.235649704020148,-27.93094004720714,-25.115785733709384,-28.727846582986977,-31.778829352121516,-26.27185074486035
170.06725476652724,-34.24561702888265,-29.453138669903637,-29.145482337118175,-33.0608121666772,-37.00284334383054,-30.15474438403084
174.5427088393305,-33.53590999886113,-34.453730816196384,-30.128317960277123,-32.52560687862813,-32.883533289172135,-30.549701488516238
179.0181629121339,-35.26086251975611,-33.06665694262183,-33.10518585630735,-34.273163732257544,-39.891316610927156,-31.08974734815422
183.4936169849372,-37.84121259198164,-33.39686154286569,-32.83582665433525,-39.80572412375686,-45.23827348670008,-3.622542831404556
187.96907105774056,-44.66252214138013,-33.505688107076885,-34.360353640282966,-38.668174725278426,-42.91546447620227,-4.0523637756958895
192.44452513054392,-37.066491650314674,-37.86522256119937,-33.50522997545986,-38.89175934833158,-46.02291800350113,-9.825119849003231
196.91997920334728,-42.5377804793129,-37.338309759282986,-37.5923563645196,-40.2099298371462,-41.369968938875346,-18.80553379171528
201.39543327615064,-45.44608298706744,-43.438984027707505,-41.17842462236072,-40.590114664427155,-50.00277572899249,-20.456993829015097
205.870887348954,-37.864082215205215,-32.742015190416154,-34.215671692193915,-49.21285611768775,-47.47281243525606,-22.335132558748825
210.34634142175736,-47.987679366907244,-40.41198521025998,-37.74123322420606,-50.02869116853995,-55.59361194613903,-27.726937237680296
214.82179549456072,-39.77136677813451,-44.58236493586551,-34.65532221393075,-46.241649510507926,-49.902486014499836,-28.753796703147
219.29724956736402,-39.199970813916195,-39.838927127220856,-46.32932037042384,-56.42260814803171,-50.993542997199,-29.29179515442721
223.77270364016732,-38.65084828659813,-37.453241875976566,-39.24462108621673,-49.50259252263866,-50.84589728223251,-29.359459608202464
228.24815771297074,-39.40583615268515,-48.745653716655106,-37.59644721667771,-49.81636284533241,-48.4302654319925,-30.77621781392597
232.72361178577404,-39.332734002809296,-51.1992145943367,-35.055007270822394,-44.06213388455587,-50.984737627386366,-31.41221383523748
237.1990658585774,-38.23169782403389,-43.759623229059905,-38.436874101978,-48.70229322990917,-59.96551639958274,1.3175403085172321
241.67451993138076,-38.95063651222824,-45.10773136164953,-35.988487281687235,-42.553066519268306,-47.09374206027043,-6.335054511466315
246.14997400418412,-41.04448123039327,-38.52160865838717,-38.872334435314215,-44.134759336855076,-42.85941159890235,-11.817366483880186
250.62542807698742,-34.988678386493056,-35.38706634294572,-51.920479278892124,-43.78227574697775,-37.41018645751008,-11.901046166218833
255.10088214979083,-35.46556622485353,-30.566200591127867,-40.252688534836736,-33.56033993175344,-33.449346280977686,-12.788995080863794
259.5763362225942,-21.96967426118232,-13.911603508422683,-9.825119849003231,-8.324518498286174,-6.895603944407124,-17.439201355735594
264.0517902953975,-27.182400285814815,-28.355033271870163,-32.662801187621625,-32.98285018352535,-32.55961687234069,-18.485955315305464
268.52724436820085,-31.017939014260342,-29.9612330296672,-36.90460920702752,-38.4642138937008,-36.20458867487686,-22.25957091052715
273.00269844100416,-27.221077186690785,-29.12355515238369,-33.347164209263546,-30.671258929912426,-30.66074154798794,-25.974227513970078
277.4781525138075,-45.70062310721675,-43.84866122854021,-37.348695180329216,-38.076687970953486,-51.83894982444279,-26.385661013097703
281.9536065866109,-52.607281013645405,-51.14370827504552,-36.62093652752177,-38.35482742412778,-32.70876850725746,-27.37990820258744
286.42906065941423,-41.32700928117757,-48.98891707390116,-35.84643167351496,-37.486955734396794,-36.337867046974694,-28.453950047830475
290.9045147322176,-46.57622396635684,-39.74307713754918,-36.728711123753236,-43.210207006273585,-47.02702321113723,4.540614603124939
295.37996880502095,-48.00635073988066,-46.37400774502156,-43.977834066447976,-43.727035317801395,-46.98990064615269,-3.994111201524915
299.85542287782425,-50.8851358458329,-44.41534303757791,-44.602598652782525,-44.22576462297642,-43.783150467486166,-9.80143949226566
