Distance(ft),ch0_dB_20260203_064235,ch1_dB_20260203_064235,ch2_dB_20260203_064235,ch3_dB_20260203_064235,ch4_dB_20260203_064235,ch5_dB_20260203_064235
595.2353916828453,-43.5293160402139,-45.883573466622934,-44.87433534103423,-47.90269177798481,-53.32692921133052,
599.7108457556485,-50.44520248665158,-51.571138834482255,-48.769444261679965,-50.92806803523252,-48.61748474550219,
604.186299828452,-50.89855377006621,-50.929498858226864,-49.18040652533261,-51.316352048774235,-48.4659325434436,
608.6617539012552,-49.82720153285196,-51.50984238457455,-51.12735061641963,-51.37996818316955,-48.040771048687255,
613.1372079740586,-47.8201625590669,-50.495259394272594,-49.9008812528411,-50.6969139779347,-49.281021493859704,
617.6126620468619,-50.93561308693589,-51.75781318589201,-49.76429603593945,-52.34236207834125,-48.49966136104108,
622.0881161196653,-52.20796188043955,-51.72900544995364,-50.22270491447189,-51.71659689717881,-48.675401654897755,
626.5635701924687,-50.6964403766608,-52.204256701823624,-50.968918952614146,-52.7242071183439,-49.37272763243974,
631.0390242652719,-52.474897182912315,-52.42933624318211,-52.38232783397911,-47.819121770860576,-51.89231080631479,
635.5144783380753,-48.33123611699228,-50.894028470068804,-53.2605647344818,-52.69959521666326,-48.370255093449686,
639.9899324108786,-48.625683856523445,-51.94262258687219,-51.074330964663076,-52.76186977144968,-49.211039960436445,
644.4653864836821,-48.783516974815704,-51.96295114146424,-52.88248315751423,-52.66065435407451,-48.694711788183646,
648.9408405564853,-50.04510124864766,-52.56517585516282,-52.86500862228963,-53.20575196523363,-49.01833714613461,
653.4162946292887,-50.2443972417505,-54.32711443048919,-53.973186192592316,-53.53123526514776,-49.1597708647725,
657.8917487020921,-50.07257547727594,-55.635703930721036,-53.2457564985453,-53.00230099924349,-49.314866404024926,
662.3672027748954,-49.57789880897123,-54.5177668819135,-51.82761289234606,-53.69821823362383,-48.858878766407884,
666.8426568476988,-44.8288976501636,-48.56685361003255,-52.476245671897594,-53.89894680384166,-47.78134507444223,
671.318110920502,-58.81489099351411,-53.79177651565007,-54.85768450385553,-54.02277537663555,-50.18812803691325,
675.7935649933055,-54.60187318561154,-54.541517732531275,-53.812660499171905,-53.913095593415036,-50.05637052079824,
680.2690190661089,-53.24776250998796,-55.08192384550681,-52.98318440428845,-53.813027724825204,-50.00249933979462,
684.7444731389121,-53.58736106867977,-54.87587534540687,-52.90806033530384,-54.33043877064466,-50.08457249089899,
689.2199272117153,-53.29878140881589,-54.58929352238593,-54.69573009427932,-53.970163004190866,-50.16405059182679,
693.6953812845189,-53.0392236656854,-55.18076781359163,-54.30894593167778,-53.56373337087777,-50.42882364570666,
698.1708353573223,-52.43815017901955,-53.87324770812406,-52.57331282728132,-58.64269757813523,-48.72020046835832,
702.6462894301256,-52.26020331859083,-54.085337373041604,-52.79848703502942,-55.36147421537616,-49.892440239026456,
