Frequency(MHz),Power(dBmV/100kHz)_20260203_093443
195.8981,-5.68
195.9981,-4.74
196.0981,-4.27
196.1981,-4.08
196.2981,-4.08
196.3981,-3.99
196.4981,-4.83
196.5981,-5.4
196.6981,-4.27
196.7981,-4.18
196.8981,-4.46
196.9981,-4.27
197.0981,-4.46
197.1981,-5.68
197.2981,-7.94
197.3981,-11.89
197.4981,-15.75
197.5981,-13.78
197.6981,-8.98
197.7981,-7.38
197.8981,-5.49
197.9981,-4.46
198.0981,-2.95
198.1981,-3.42
198.2981,-3.7
198.3981,-3.61
198.4981,-4.18
198.5981,-5.49
198.6981,-5.78
198.7981,-6.25
198.8981,-6.62
198.9981,-6.53
199.0981,-7.19
199.1981,-8.41
199.2981,-8.32
199.3981,-8.88
199.4981,-8.88
199.5981,-7.75
199.6981,-6.9
199.7981,-6.06
199.8981,-4.93
199.9981,-4.74
200.0981,-3.61
200.1981,-3.61
200.2981,-3.8
200.3981,-3.61
200.4981,-3.99
200.5981,-3.7
200.6981,-5.02
200.7981,-5.02
200.8981,-5.4
200.9981,-4.83
201.0981,-4.93
201.1981,-4.93
201.2981,-3.52
201.3981,-2.86
201.4981,-2.29
201.5981,-1.82
201.6981,-3.05
201.7981,-2.01
201.8981,-3.7
201.9981,-2.76
202.0981,-3.42
202.1981,-3.61
202.2981,-3.89
202.3981,-4.83
202.4981,-5.68
202.5981,-6.43
202.6981,-5.87
202.7981,-6.06
202.8981,-7.66
202.9981,-7.0
203.0981,-9.63
203.1981,-10.86
203.2981,-14.25
203.3981,-18.2
203.4981,-21.96
203.5981,-17.73
203.6981,-13.02
203.7981,-9.73
203.8981,-8.22
203.9981,-6.06
204.0981,-4.83
204.1981,-4.74
204.2981,-4.18
204.3981,-4.27
204.4981,-3.42
204.5981,-3.05
204.6981,-2.58
204.7981,-3.05
204.8981,-2.76
204.9981,-2.01
205.0981,-2.48
205.1981,-2.76
205.2981,-3.05
205.3981,-3.33
205.4981,-4.55
205.5981,-4.93
205.6981,-5.59
205.7981,-6.62
205.8981,-8.5
205.9981,-9.92
206.0981,-9.63
206.1981,-9.45
206.2981,-8.22
206.3981,-6.06
206.4981,-5.68
206.5981,-5.12
206.6981,-4.55
206.7981,-4.83
206.8981,-3.89
206.9981,-3.8
207.0981,-4.08
207.1981,-4.55
207.2981,-5.12
207.3981,-5.49
207.4981,-6.06
207.5981,-5.68
207.6981,-6.06
207.7981,-5.3
207.8981,-5.02
207.9981,-4.55
208.0981,-4.27
208.1981,-4.93
208.2981,-4.65
208.3981,-4.36
208.4981,-5.78
208.5981,-5.78
208.6981,-6.06
208.7981,-6.72
208.8981,-7.47
208.9981,-7.94
209.0981,-8.6
209.1981,-10.86
209.2981,-13.4
209.3981,-17.92
209.4981,-18.76
209.5981,-13.4
209.6981,-10.58
209.7981,-8.13
209.8981,-7.56
209.9981,-5.87
210.0981,-6.06
210.1981,-5.68
210.2981,-5.21
210.3981,-5.12
210.4981,-4.83
210.5981,-5.02
210.6981,-4.83
210.7981,-5.4
210.8981,-3.99
210.9981,-3.8
211.0981,-4.46
211.1981,-4.93
211.2981,-4.74
211.3981,-5.59
211.4981,-4.93
211.5981,-4.93
211.6981,-5.49
211.7981,-4.83
211.8981,-5.3
211.9981,-6.06
212.0981,-5.78
212.1981,-6.34
212.2981,-6.81
212.3981,-8.03
212.4981,-9.07
212.5981,-10.2
212.6981,-11.14
212.7981,-11.52
212.8981,-9.54
212.9981,-7.75
213.0981,-6.25
213.1981,-5.59
213.2981,-3.33
213.3981,-3.33
213.4981,-3.33
213.5981,-3.14
213.6981,-3.89
213.7981,-4.55
213.8981,-4.65
213.9981,-5.3
214.0981,-5.12
214.1981,-5.68
214.2981,-5.12
214.3981,-5.02
214.4981,-4.18
214.5981,-4.46
214.6981,-4.18
214.7981,-3.89
214.8981,-4.46
214.9981,-5.12
215.0981,-7.94
215.1981,-11.23
215.2981,-15.28
215.3981,-21.12
215.4981,-20.74
215.5981,-16.32
215.6981,-12.55
215.7981,-9.82
215.8981,-7.19
215.9981,-6.34
216.0981,-5.96
216.1981,-5.78
216.2981,-5.96
216.3981,-5.4
216.4981,-6.06
216.5981,-6.25
216.6981,-7.94
216.7981,-9.26
216.8981,-9.82
216.9981,-11.14
217.0981,-10.76
217.1981,-8.41
217.2981,-7.56
217.3981,-6.53
217.4981,-4.93
217.5981,-5.02
217.6981,-4.36
217.7981,-3.42
217.8981,-3.52
217.9981,-3.33
218.0981,-3.42
218.1981,-4.46
218.2981,-5.21
218.3981,-3.14
218.4981,-3.89
218.5981,-3.89
218.6981,-5.3
218.7981,-4.46
218.8981,-4.27
218.9981,-4.55
219.0981,-5.02
219.1981,-5.87
219.2981,-7.09
219.3981,-7.38
219.4981,-8.41
219.5981,-8.79
219.6981,-8.5
219.7981,-9.63
219.8981,-9.16
219.9981,-8.98
220.0981,-7.94
220.1981,-9.35
220.2981,-8.41
220.3981,-8.03
220.4981,-7.85
220.5981,-6.43
220.6981,-6.62
220.7981,-6.43
220.8981,-7.0
220.9981,-6.9
221.0981,-8.6
221.1981,-11.05
221.2981,-14.53
221.3981,-18.2
221.4981,-15.38
221.5981,-11.89
221.6981,-10.29
221.7981,-8.98
221.8981,-9.26
221.9981,-9.45
222.0981,-9.45
222.1981,-8.69
222.2981,-8.79
222.3981,-7.28
222.4981,-6.72
222.5981,-6.43
