Distance(ft),ch0_dB_20260203_093444,ch1_dB_20260203_093444,ch2_dB_20260203_093444,ch3_dB_20260203_093444,ch4_dB_20260203_093444,ch5_dB_20260203_093444
277.4781525138075,-41.324204153855774,-40.81794442790201,-42.99093790137849,-42.77193756031579,-61.52281224082206,-31.52898997826351
281.9536065866109,-39.12512414317075,-40.67189136886472,-50.90077118314039,-52.40038705368094,-53.68198651163982,-32.57921911543353
286.42906065941423,-36.18375659615801,-33.533607275531594,-36.260018870943654,-40.70603061333316,-49.303592907655336,-34.02235991223614
290.9045147322176,-24.74201322107433,-24.033679464475153,-31.844348461849673,-26.10087527872,-33.316806905503846,-4.09250331437017
295.37996880502095,-37.5308251387099,-42.18238675772361,-36.82576044278428,-40.567141223636476,-56.67358628824006,-10.586143436622603
299.85542287782425,-42.044166791609705,-38.921841766619,-40.602689039173,-50.404562014890395,-49.55650485192736,-15.817681573759767
304.33087695062767,-43.900296530460245,-38.68387571085205,-40.929300210632306,-52.91596322289852,-48.11086145196779,-18.656406664848156
308.806331023431,-45.883874356136204,-38.01719643772381,-41.00011410932805,-50.386280549133545,-51.937342676172726,-23.162217483222392
313.2817850962343,-42.47446658792676,-37.17156607123043,-37.483117076525396,-44.807042805479156,-45.408925438818706,-24.210694965543894
317.7572391690377,-28.398933996250506,-33.28591202229782,-35.27192446018959,-35.39866068701732,-38.91072858008423,-24.74201322107433
322.232693241841,-24.210694965543894,-28.23244629695546,-30.682464096436355,-31.993252643299158,-39.72131053308801,-24.88868701475855
326.70814731464435,-38.73511513672725,-42.29576763216981,-50.37879342286359,-48.69120407700217,-43.493151339407426,-25.973455724323436
331.1836013874477,-47.2249757388392,-86.44927756201733,-50.51581958997928,-51.8419600640304,-45.99815844375136,-29.52052416452496
335.65905546025107,-51.76005288613769,-45.54006603567285,-49.46750539887853,-51.42062409015647,-47.68041611265893,-29.64990731475659
340.13450953305437,-56.019612901612305,-49.45991448972934,-49.321856001813494,-55.99902811901099,-55.4458160424158,-30.310325498954185
344.6099636058578,-47.942300759578885,-49.005422806783955,-49.56035885045215,-55.12653450014576,-49.96816433968854,-7.3442423025974275
349.08541767866103,-54.42552194489497,-48.673103317267746,-50.073768839690885,-50.92687002039842,-50.22107823803533,-9.688565170580956
353.56087175146445,-44.40497309486423,-46.619274998408294,-46.49255344664969,-57.20522551838581,-49.94177249364749,-16.16735025564433
358.03632582426775,-47.18765078317092,-49.34537802663945,-48.464333685611656,-52.91018174356572,-50.68271106578404,-18.707939967232118
362.51177989707116,-44.55388450281711,-44.13172529407593,-45.9470772267067,-56.68246540580064,-49.72822552628386,-24.033679464475153
366.98723396987447,-50.28704251447672,-48.328603501965276,-52.781104754229304,-49.69820403609144,-50.40316768610411,-24.54721426848105
371.4626880426778,-54.051283269176324,-53.87554493916187,-51.88810627673484,-51.64939626668469,-49.02568049481381,-26.200368591397165
375.93814211548124,-44.10433862452994,-43.906008804512226,-51.07329406981534,-58.03749301261311,-53.3626348651286,-28.23244629695546
