StatType:1
NumBins:1912
StartFreq:299898100
PerBin:real and imaginary coefficients
-0.918, -1.787
-1.192, -1.296
-1.264, -0.781
-1.144, -0.318
-0.867, 0.025
-0.495, 0.198
-0.105, 0.176
0.221, -0.032
0.408, -0.385
0.401, -0.814
0.180, -1.228
-0.239, -1.531
-0.791, -1.640
-1.377, -1.509
-1.894, -1.146
-2.247, -0.603
-2.387, 0.034
-2.300, 0.677
-2.009, 1.244
-1.559, 1.674
-1.009, 1.926
-0.428, 1.972
0.105, 1.820
0.518, 1.503
0.756, 1.085
0.800, 0.647
0.661, 0.269
0.384, 0.019
0.038, -0.059
-0.298, 0.051
-0.542, 0.324
-0.631, 0.708
-0.529, 1.123
-0.238, 1.485
0.205, 1.721
0.736, 1.778
1.283, 1.630
1.763, 1.285
2.102, 0.779
2.242, 0.175
2.160, -0.436
1.871, -0.968
1.428, -1.342
0.910, -1.518
0.402, -1.491
-0.020, -1.287
-0.298, -0.961
-0.400, -0.580
-0.322, -0.219
-0.087, 0.048
0.253, 0.165
0.624, 0.096
0.946, -0.160
1.136, -0.571
1.136, -1.071
0.916, -1.571
0.489, -1.976
-0.091, -2.203
-0.739, -2.205
-1.357, -1.969
-1.855, -1.529
-2.169, -0.955
-2.267, -0.318
-2.144, 0.292
-1.831, 0.802
-1.378, 1.147
-0.858, 1.291
-0.358, 1.219
0.038, 0.961
0.259, 0.575
0.268, 0.152
0.067, -0.214
-0.298, -0.434
-0.747, -0.449
-1.182, -0.240
-1.507, 0.168
-1.645, 0.710
-1.559, 1.301
-1.248, 1.847
-0.744, 2.267
-0.104, 2.501
0.598, 2.505
1.274, 2.268
1.833, 1.809
2.196, 1.186
2.310, 0.490
2.167, -0.172
1.808, -0.704
1.307, -1.032
0.762, -1.122
0.275, -0.986
-0.070, -0.674
-0.215, -0.266
-0.147, 0.143
0.111, 0.464
0.503, 0.630
0.955, 0.603
1.388, 0.370
1.722, -0.050
1.886, -0.613
1.824, -1.245
1.514, -1.849
0.979, -2.322
0.291, -2.577
-0.453, -2.568
-1.140, -2.299
-1.676, -1.815
-1.992, -1.196
-2.064, -0.539
-1.903, 0.059
-1.557, 0.517
-1.102, 0.781
-0.626, 0.835
-0.212, 0.695
0.073, 0.406
0.186, 0.037
0.108, -0.340
-0.149, -0.646
-0.545, -0.809
-1.009, -0.775
-1.453, -0.529
-1.782, -0.092
-1.924, 0.474
-1.838, 1.081
-1.528, 1.634
-1.029, 2.046
-0.412, 2.258
0.236, 2.238
0.823, 1.994
1.265, 1.571
1.511, 1.044
1.541, 0.501
1.376, 0.026
1.065, -0.315
0.677, -0.484
0.285, -0.470
-0.037, -0.289
-0.231, 0.013
-0.258, 0.374
-0.105, 0.718
0.203, 0.974
0.620, 1.082
1.079, 1.007
1.502, 0.742
1.815, 0.312
1.955, -0.232
1.883, -0.813
1.597, -1.337
1.137, -1.723
0.577, -1.907
0.008, -1.875
-0.480, -1.645
-0.823, -1.276
-0.985, -0.841
-0.965, -0.415
-0.788, -0.068
-0.502, 0.153
-0.167, 0.216
0.150, 0.118
0.388, -0.122
0.495, -0.461
0.436, -0.843
0.201, -1.195
-0.192, -1.443
-0.693, -1.524
-1.223, -1.396
-1.691, -1.060
-2.012, -0.555
-2.127, 0.042
-2.017, 0.638
-1.707, 1.144
-1.253, 1.492
-0.735, 1.647
-0.228, 1.609
0.197, 1.403
0.488, 1.077
0.613, 0.694
0.567, 0.323
0.368, 0.031
0.061, -0.125
-0.287, -0.110
-0.600, 0.085
-0.800, 0.431
-0.826, 0.868
-0.648, 1.315
-0.275, 1.682
0.248, 1.891
0.843, 1.887
1.418, 1.657
1.883, 1.224
2.167, 0.650
2.232, 0.014
2.073, -0.594
