Frequency(MHz),Power(dBmV/100kHz)_20260203_091320
165.7981,-3.02
165.8981,-3.68
165.9981,-4.15
166.0981,-2.08
166.1981,-1.8
166.2981,-1.23
166.3981,-2.27
166.4981,-5.65
166.5981,-11.11
166.6981,-14.6
166.7981,-9.04
166.8981,-4.9
166.9981,-4.43
167.0981,-5.28
167.1981,-10.17
167.2981,-13.18
167.3981,-8.38
167.4981,-7.63
167.5981,-9.98
167.6981,-12.81
167.7981,-9.51
167.8981,-6.97
167.9981,-4.9
168.0981,-1.23
168.1981,1.12
168.2981,2.25
168.3981,0.93
168.4981,-0.2
168.5981,-0.29
168.6981,-0.2
168.7981,-0.48
168.8981,-0.29
168.9981,-2.17
169.0981,-2.74
169.1981,-5.0
169.2981,-4.53
169.3981,-5.47
169.4981,-6.03
169.5981,-6.97
169.6981,-8.67
169.7981,-12.24
169.8981,-15.73
169.9981,-10.93
170.0981,-6.6
170.1981,-4.71
170.2981,-3.96
170.3981,-2.17
170.4981,-2.55
170.5981,-3.77
170.6981,-3.4
170.7981,0.56
170.8981,2.16
170.9981,2.63
171.0981,1.78
171.1981,0.84
171.2981,-0.85
171.3981,-2.17
171.4981,-0.01
171.5981,1.78
171.6981,2.16
171.7981,1.97
171.8981,0.65
171.9981,-2.83
172.0981,-5.0
172.1981,-5.56
172.2981,-5.84
172.3981,-4.43
172.4981,-3.87
172.5981,-3.11
172.6981,-6.22
172.7981,-13.0
172.8981,-17.7
172.9981,-9.04
173.0981,-5.75
173.1981,-3.11
173.2981,-4.81
173.3981,-6.22
173.4981,-10.36
173.5981,-16.1
173.6981,-14.03
173.7981,-6.97
173.8981,-4.15
173.9981,-1.14
174.0981,1.03
174.1981,2.25
174.2981,1.97
174.3981,1.59
174.4981,0.65
174.5981,-0.1
174.6981,-1.42
174.7981,-1.51
174.8981,0.09
174.9981,1.59
175.0981,0.65
175.1981,-1.04
175.2981,-7.07
175.3981,-18.45
175.4981,-6.69
175.5981,-1.89
175.6981,-1.61
175.7981,-1.89
175.8981,-5.94
175.9981,-14.41
176.0981,-10.08
176.1981,-3.49
176.2981,-0.76
176.3981,0.65
176.4981,0.74
176.5981,0.84
176.6981,-1.8
176.7981,-3.87
176.8981,-2.64
176.9981,0.37
177.0981,1.4
177.1981,2.82
177.2981,2.44
177.3981,0.65
177.4981,-1.51
177.5981,-3.4
177.6981,-4.05
177.7981,-1.61
177.8981,-0.85
177.9981,-0.57
178.0981,-2.55
178.1981,-5.65
178.2981,-8.57
178.3981,-6.6
178.4981,-4.62
178.5981,-3.68
178.6981,-3.21
178.7981,-3.11
178.8981,-2.74
178.9981,-3.68
179.0981,-4.24
179.1981,-5.84
179.2981,-5.65
179.3981,-5.65
179.4981,-8.1
179.5981,-12.9
179.6981,-11.11
179.7981,-7.91
179.8981,-6.22
179.9981,-5.18
180.0981,-3.02
180.1981,-0.85
180.2981,0.65
180.3981,0.18
180.4981,0.56
180.5981,-0.38
180.6981,-2.93
180.7981,-6.6
180.8981,-7.44
180.9981,-1.8
181.0981,-0.48
181.1981,-0.85
181.2981,-0.1
181.3981,-2.74
181.4981,-8.2
181.5981,-7.07
181.6981,-1.33
181.7981,2.16
181.8981,2.72
181.9981,1.97
182.0981,-0.85
182.1981,-3.77
182.2981,-2.27
182.3981,-0.76
182.4981,0.84
182.5981,1.03
182.6981,0.84
182.7981,-0.38
182.8981,-2.36
182.9981,-2.83
183.0981,-3.58
183.1981,-3.11
183.2981,-3.87
183.3981,-3.21
183.4981,-3.21
183.5981,-3.4
183.6981,-5.28
183.7981,-6.6
183.8981,-4.05
183.9981,-3.3
184.0981,-4.34
184.1981,-4.71
184.2981,-3.11
184.3981,-1.7
184.4981,-0.57
184.5981,-0.1
