StatType:1
NumBins:1912
StartFreq:491898100
PerBin:real and imaginary coefficients
0.216, 2.082
0.927, 1.866
1.494, 1.395
1.826, 0.750
1.878, 0.045
1.656, -0.603
1.214, -1.092
0.638, -1.355
0.028, -1.367
-0.516, -1.144
-0.914, -0.729
-1.107, -0.200
-1.070, 0.360
-0.807, 0.859
-0.358, 1.216
0.210, 1.367
0.807, 1.277
1.339, 0.951
1.713, 0.427
1.862, -0.217
1.749, -0.886
1.383, -1.470
0.819, -1.874
0.145, -2.030
-0.527, -1.918
-1.090, -1.567
-1.460, -1.045
-1.593, -0.449
-1.487, 0.119
-1.181, 0.572
-0.743, 0.843
-0.260, 0.901
0.178, 0.753
0.494, 0.437
0.631, 0.021
0.566, -0.414
0.309, -0.780
-0.096, -1.006
-0.582, -1.040
-1.061, -0.861
-1.445, -0.485
-1.660, 0.035
-1.655, 0.619
-1.420, 1.169
-0.987, 1.594
-0.424, 1.824
0.177, 1.824
0.722, 1.603
1.128, 1.204
1.339, 0.701
1.335, 0.182
1.135, -0.264
0.789, -0.567
0.372, -0.686
-0.035, -0.612
-0.354, -0.369
-0.525, -0.009
-0.509, 0.396
-0.304, 0.764
0.063, 1.017
0.533, 1.092
1.020, 0.956
1.433, 0.613
1.689, 0.109
1.728, -0.478
1.532, -1.051
1.123, -1.513
0.566, -1.785
-0.050, -1.823
-0.623, -1.626
-1.063, -1.234
-1.308, -0.718
-1.328, -0.168
-1.134, 0.323
-0.768, 0.679
-0.300, 0.845
0.187, 0.798
0.607, 0.544
0.882, 0.128
0.953, -0.383
0.795, -0.897
0.417, -1.321
-0.128, -1.565
-0.759, -1.570
-1.369, -1.313
-1.847, -0.818
-2.105, -0.155
-2.087, 0.569
-1.791, 1.237
-1.264, 1.740
-0.594, 2.003
0.110, 1.991
0.739, 1.721
1.200, 1.247
1.432, 0.652
1.414, 0.038
1.160, -0.501
0.721, -0.881
0.173, -1.044
-0.394, -0.965
-0.880, -0.652
-1.200, -0.151
-1.285, 0.458
-1.105, 1.075
-0.670, 1.588
-0.039, 1.898
0.694, 1.934
1.406, 1.671
1.977, 1.139
2.304, 0.417
2.331, -0.380
2.055, -1.125
1.525, -1.701
0.835, -2.028
0.097, -2.071
-0.578, -1.841
-1.094, -1.393
-1.388, -0.806
-1.427, -0.174
-1.220, 0.401
-0.811, 0.832
-0.268, 1.053
0.315, 1.029
0.840, 0.762
1.213, 0.290
1.362, -0.313
1.245, -0.949
0.865, -1.504
0.271, -1.874
-0.446, -1.980
-1.165, -1.791
-1.763, -1.330
-2.139, -0.671
-2.236, 0.076
-2.047, 0.793
-1.615, 1.374
-1.018, 1.739
-0.355, 1.850
0.273, 1.710
0.776, 1.360
1.089, 0.868
1.178, 0.319
1.044, -0.198
0.719, -0.599
0.264, -0.820
-0.240, -0.824
-0.700, -0.607
-1.027, -0.202
-1.149, 0.322
-1.032, 0.867
-0.684, 1.329
-0.159, 1.615
0.451, 1.664
1.039, 1.462
1.505, 1.043
1.771, 0.477
1.799, -0.139
1.594, -0.707
1.199, -1.140
0.689, -1.381
0.150, -1.406
-0.336, -1.228
-0.696, -0.889
-0.879, -0.450
-0.865, 0.010
-0.662, 0.411
-0.308, 0.681
0.130, 0.769
0.571, 0.652
0.925, 0.345
1.116, -0.101
1.097, -0.605
0.859, -1.071
0.437, -1.406
-0.098, -1.541
-0.651, -1.449
-1.123, -1.143
-1.434, -0.679
-1.537, -0.136
-1.422, 0.392
-1.118, 0.823
-0.682, 1.093
-0.190, 1.165
0.278, 1.038
0.645, 0.737
0.852, 0.316
0.863, -0.153
0.670, -0.585
0.303, -0.900
-0.177, -1.031
-0.686, -0.940
-1.125, -0.631
-1.406, -0.147
-1.463, 0.430
-1.272, 0.997
-0.859, 1.450
-0.291, 1.702
0.335, 1.708
0.913, 1.467
1.346, 1.024
1.571, 0.455
1.557, -0.147
1.314, -0.686
0.888, -1.081
0.349, -1.273
