Frequency(MHz),Power(dBmV/100kHz)_20260203_091320
164.0981,-54.24
164.1981,-53.96
164.2981,-53.02
164.3981,-52.07
164.4981,-53.39
164.5981,-52.92
164.6981,-52.83
164.7981,-52.07
164.8981,-52.64
164.9981,-53.49
165.0981,-53.67
165.1981,-52.83
165.2981,-50.94
165.3981,-51.42
165.4981,-49.82
165.5981,-51.23
165.6981,-53.49
165.7981,-54.71
165.8981,-55.46
165.9981,-53.02
166.0981,-51.23
166.1981,-51.7
166.2981,-51.51
166.3981,-53.58
166.4981,-54.05
166.5981,-54.24
166.6981,-54.9
166.7981,-54.52
166.8981,-53.49
166.9981,-52.54
167.0981,-52.45
167.1981,-53.96
167.2981,-55.27
167.3981,-54.71
167.4981,-52.54
167.5981,-50.94
167.6981,-51.32
167.7981,-51.6
167.8981,-51.6
167.9981,-50.94
168.0981,-52.73
168.1981,-53.3
168.2981,-51.79
168.3981,-51.51
168.4981,-53.2
168.5981,-52.45
168.6981,-52.54
168.7981,-51.98
168.8981,-51.23
168.9981,-51.89
169.0981,-52.54
169.1981,-51.42
169.2981,-52.64
169.3981,-53.77
169.4981,-54.52
169.5981,-53.77
169.6981,-54.52
169.7981,-54.71
169.8981,-55.09
169.9981,-53.67
170.0981,-53.49
170.1981,-53.02
170.2981,-52.64
170.3981,-52.07
170.4981,-52.45
170.5981,-51.7
170.6981,-52.45
170.7981,-50.1
170.8981,-49.63
170.9981,-50.38
171.0981,-51.79
171.1981,-51.42
171.2981,-51.13
171.3981,-52.17
171.4981,-51.04
171.5981,-49.91
171.6981,-51.13
171.7981,-51.79
171.8981,-51.7
171.9981,-51.51
172.0981,-52.83
172.1981,-53.11
172.2981,-52.17
172.3981,-53.49
172.4981,-53.02
172.5981,-51.98
172.6981,-52.54
172.7981,-54.43
172.8981,-54.9
172.9981,-52.17
173.0981,-51.04
173.1981,-52.92
173.2981,-51.04
173.3981,-50.94
173.4981,-53.3
173.5981,-54.9
173.6981,-52.92
173.7981,-52.07
173.8981,-51.79
173.9981,-51.51
174.0981,-51.42
174.1981,-51.98
174.2981,-51.51
174.3981,-50.19
174.4981,-51.42
174.5981,-52.64
174.6981,-52.36
174.7981,-51.89
174.8981,-52.17
174.9981,-51.51
175.0981,-52.73
175.1981,-52.83
175.2981,-53.49
175.3981,-54.99
175.4981,-53.58
175.5981,-52.73
175.6981,-53.2
175.7981,-53.2
175.8981,-54.14
175.9981,-55.27
176.0981,-54.33
176.1981,-52.73
176.2981,-51.42
176.3981,-50.94
176.4981,-50.1
176.5981,-50.94
176.6981,-51.04
176.7981,-52.73
176.8981,-53.58
176.9981,-52.07
177.0981,-50.1
177.1981,-50.76
177.2981,-50.66
177.3981,-51.32
177.4981,-53.96
177.5981,-52.07
177.6981,-52.07
177.7981,-53.11
